FRAME_INDEX, TIME_STAMP(hh:mm:ss:ms), TIME_STAMP(tick), FRAME_INTERVAL(ms), STIM_DELAY, STIM_INDEX, BACKGROUND_STIM, STIM_LOC_X, STIM_LOC_Y, TRACKING_STATUS
0, 02:09:49:766.220,7789766.220,38.031,0,0,1,no,11,1,ON
1, 02:09:49:805.899,7789805.899,39.679,0,0,2,no,11,1,ON
2, 02:09:49:845.396,7789845.396,39.497,0,0,3,no,10,0,ON
3, 02:09:49:884.710,7789884.710,39.314,0,0,4,no,10,-1,ON
4, 02:09:49:924.553,7789924.553,39.844,0,0,5,no,10,-1,ON
5, 02:09:49:964.718,7789964.718,40.165,0,0,6,no,10,-1,ON
6, 02:09:50:3.598,7790003.598,38.880,0,0,7,no,10,-1,ON
7, 02:09:50:42.798,7790042.798,39.200,0,0,8,no,10,-1,ON
8, 02:09:50:83.081,7790083.081,40.283,0,0,9,no,10,-2,ON
9, 02:09:50:121.750,7790121.750,38.669,0,0,10,no,10,-1,ON
10, 02:09:50:161.613,7790161.613,39.863,0,0,11,no,11,0,ON
11, 02:09:50:201.747,7790201.747,40.133,0,0,12,no,11,0,ON
12, 02:09:50:240.897,7790240.897,39.151,0,0,13,no,11,0,ON
13, 02:09:50:280.624,7790280.624,39.727,0,0,14,no,10,-1,ON
14, 02:09:50:319.198,7790319.198,38.574,0,0,15,no,10,-1,ON
15, 02:09:50:358.951,7790358.951,39.753,0,0,16,no,10,-1,ON
16, 02:09:50:398.673,7790398.673,39.723,0,0,17,no,9,-2,ON
17, 02:09:50:437.916,7790437.916,39.242,0,0,18,no,9,-2,ON
18, 02:09:50:477.236,7790477.236,39.320,0,0,19,no,9,-2,ON
19, 02:09:50:516.839,7790516.839,39.603,0,0,20,no,9,-2,ON
20, 02:09:50:556.223,7790556.223,39.383,0,0,21,no,9,-2,ON
21, 02:09:50:595.685,7790595.685,39.463,0,0,22,no,11,0,ON
22, 02:09:50:634.873,7790634.873,39.188,0,0,23,no,11,0,ON
23, 02:09:50:674.613,7790674.613,39.740,0,0,24,no,11,0,ON
24, 02:09:50:713.940,7790713.940,39.327,0,0,25,no,10,-1,ON
25, 02:09:50:753.399,7790753.399,39.459,0,0,26,no,9,-2,ON
26, 02:09:50:792.830,7790792.830,39.431,0,0,27,no,9,-2,ON
27, 02:09:50:832.540,7790832.540,39.710,0,0,28,no,9,-2,ON
28, 02:09:50:872.063,7790872.063,39.522,0,0,29,no,9,-2,ON
29, 02:09:50:911.985,7790911.985,39.923,0,0,30,no,9,-2,ON
30, 02:09:50:951.340,7790951.340,39.355,0,0,31,no,9,-2,ON
31, 02:09:50:990.573,7790990.573,39.233,0,0,32,no,9,-2,ON
32, 02:09:51:30.011,7791030.011,39.438,0,0,33,no,11,0,ON
33, 02:09:51:70.680,7791070.680,40.670,0,0,34,no,10,0,ON
34, 02:09:51:109.129,7791109.129,38.449,0,0,35,no,10,0,ON
35, 02:09:51:148.799,7791148.799,39.669,0,0,36,no,10,-1,ON
36, 02:09:51:188.594,7791188.594,39.795,0,0,37,no,9,-1,ON
37, 02:09:51:227.828,7791227.828,39.234,0,0,38,no,9,-2,ON
38, 02:09:51:267.264,7791267.264,39.436,0,0,39,no,9,-2,ON
