FRAME_INDEX, TIME_STAMP(hh:mm:ss:ms), TIME_STAMP(tick), FRAME_INTERVAL(ms), STIM_DELAY, STIM_INDEX, BACKGROUND_STIM, STIM_LOC_X, STIM_LOC_Y, TRACKING_STATUS
26, 01:24:50:233.701,5090233.701,39.330,0,0,27,no,3,2,ON
27, 01:24:50:273.532,5090273.532,39.831,0,0,28,no,3,2,ON
28, 01:24:50:312.869,5090312.869,39.337,0,0,29,no,3,1,ON
29, 01:24:50:352.077,5090352.077,39.208,0,0,30,no,2,1,ON
30, 01:24:50:391.796,5090391.796,39.720,0,0,31,no,1,0,ON
31, 01:24:50:431.125,5090431.125,39.328,0,0,32,no,0,0,ON
32, 01:24:50:471.304,5090471.304,40.179,0,0,33,no,0,0,ON
33, 01:24:50:511.705,5090511.705,40.401,0,0,34,no,0,1,ON
34, 01:24:50:550.228,5090550.228,38.522,0,0,35,no,0,1,ON
35, 01:24:50:589.528,5090589.528,39.301,0,0,36,no,1,1,ON
36, 01:24:50:630.095,5090630.095,40.567,0,0,37,no,4,4,ON
37, 01:24:50:669.006,5090669.006,38.911,0,0,38,no,4,5,ON
38, 01:24:50:707.502,5090707.502,38.497,0,0,39,no,4,5,ON
39, 01:24:50:747.283,5090747.283,39.781,0,0,40,no,3,5,ON
40, 01:24:50:786.659,5090786.659,39.376,0,0,41,no,3,5,ON
41, 01:24:50:826.817,5090826.817,40.158,0,0,42,no,2,5,ON
42, 01:24:50:866.154,5090866.154,39.338,0,0,43,no,3,6,ON
43, 01:24:50:905.095,5090905.095,38.941,0,0,44,no,2,6,ON
44, 01:24:50:944.757,5090944.757,39.662,0,0,45,no,3,7,ON
45, 01:24:50:984.998,5090984.998,40.241,0,0,46,no,3,8,ON
46, 01:24:51:24.318,5091024.318,39.320,0,0,47,no,5,9,ON
47, 01:24:51:63.450,5091063.450,39.132,0,0,48,no,7,11,ON
48, 01:24:51:102.998,5091102.998,39.548,0,0,49,no,7,12,ON
49, 01:24:51:143.345,5091143.345,40.347,0,0,50,no,7,12,ON
50, 01:24:51:182.572,5091182.572,39.227,0,0,51,no,6,12,ON
51, 01:24:51:222.251,5091222.251,39.678,0,0,52,no,6,12,ON
52, 01:24:51:260.733,5091260.733,38.483,0,0,53,no,6,12,ON
53, 01:24:51:300.256,5091300.256,39.523,0,0,54,no,5,12,ON
54, 01:24:51:339.874,5091339.874,39.617,0,0,55,no,6,10,ON
55, 01:24:51:379.403,5091379.403,39.529,0,0,56,no,5,9,ON
56, 01:24:51:419.422,5091419.422,40.019,0,0,57,no,5,8,ON
57, 01:24:51:458.400,5091458.400,38.978,0,0,58,no,7,9,ON
58, 01:24:51:497.846,5091497.846,39.446,0,0,59,no,8,9,ON
59, 01:24:51:537.184,5091537.184,39.338,0,0,60,no,7,8,ON
60, 01:24:51:577.417,5091577.417,40.233,0,0,61,no,6,6,ON
61, 01:24:51:616.437,5091616.437,39.020,0,0,62,no,5,5,ON
62, 01:24:51:655.464,5091655.464,39.027,0,0,63,no,4,4,ON
63, 01:24:51:694.816,5091694.816,39.352,0,0,64,no,3,3,ON
64, 01:24:51:734.552,5091734.552,39.736,0,0,65,no,3,3,ON
65, 01:24:51:773.929,5091773.929,39.377,0,0,66,no,2,3,ON
66, 01:24:51:813.785,5091813.785,39.856,0,0,67,no,2,2,ON
67, 01:24:51:853.395,5091853.395,39.610,0,0,68,no,4,3,ON
68, 01:24:51:893.551,5091893.551,40.156,0,0,69,no,6,4,ON
69, 01:24:51:932.384,5091932.384,38.833,0,0,70,no,5,4,ON
70, 01:24:51:972.486,5091972.486,40.102,0,0,71,no,4,3,ON
71, 01:24:52:11.596,5092011.596,39.110,0,0,72,no,3,2,ON
72, 01:24:52:51.124,5092051.124,39.528,0,0,73,no,2,2,ON
73, 01:24:52:91.105,5092091.105,39.981,0,0,74,no,2,1,ON
74, 01:24:52:130.507,5092130.507,39.402,0,0,75,no,1,1,ON
75, 01:24:52:168.896,5092168.896,38.389,0,0,76,no,1,1,ON
76, 01:24:52:209.406,5092209.406,40.510,0,0,77,no,1,1,ON
77, 01:24:52:248.620,5092248.620,39.214,0,0,78,no,2,1,ON
78, 01:24:52:288.296,5092288.296,39.676,0,0,79,no,4,3,ON
79, 01:24:52:327.401,5092327.401,39.105,0,0,80,no,4,3,ON
80, 01:24:52:366.769,5092366.769,39.367,0,0,81,no,4,2,ON
81, 01:24:52:405.870,5092405.870,39.102,0,0,82,no,3,2,ON
82, 01:24:52:445.635,5092445.635,39.764,0,0,83,no,1,1,ON
83, 01:24:52:484.881,5092484.881,39.246,0,0,84,no,1,0,ON
84, 01:24:52:524.693,5092524.693,39.812,0,0,85,no,1,0,ON
85, 01:24:52:564.142,5092564.142,39.449,0,0,86,no,0,0,ON
86, 01:24:52:603.381,5092603.381,39.239,0,0,87,no,1,0,ON
87, 01:24:52:642.918,5092642.918,39.536,0,0,88,no,1,0,ON
88, 01:24:52:682.169,5092682.169,39.251,0,0,89,no,3,2,ON
89, 01:24:52:721.669,5092721.669,39.500,0,0,90,no,4,2,ON
90, 01:24:52:761.452,5092761.452,39.783,0,0,91,no,3,2,ON
91, 01:24:52:800.711,5092800.711,39.259,0,0,92,no,2,1,ON
92, 01:24:52:840.318,5092840.318,39.608,0,0,93,no,1,1,ON
93, 01:24:52:880.438,5092880.438,40.120,0,0,94,no,1,0,ON
94, 01:24:52:919.399,5092919.399,38.961,0,0,95,no,1,0,ON
95, 01:24:52:958.713,5092958.713,39.314,0,0,96,no,0,0,ON
96, 01:24:52:998.563,5092998.563,39.850,0,0,97,no,0,1,ON
97, 01:24:53:37.775,5093037.775,39.212,0,0,98,no,0,0,ON
98, 01:24:53:78.459,5093078.459,40.684,0,0,99,no,2,1,ON
99, 01:24:53:116.931,5093116.931,38.472,0,0,100,no,4,2,ON
100, 01:24:53:156.632,5093156.632,39.701,0,0,101,no,3,2,ON
101, 01:24:53:195.697,5093195.697,39.065,0,0,102,no,2,2,ON
102, 01:24:53:235.294,5093235.294,39.597,0,0,103,no,1,1,ON
103, 01:24:53:274.798,5093274.798,39.504,0,0,104,no,0,0,ON
104, 01:24:53:315.041,5093315.041,40.243,0,0,105,no,0,0,ON
105, 01:24:53:353.868,5093353.868,38.827,0,0,106,no,0,0,ON
106, 01:24:53:393.406,5093393.406,39.538,0,0,107,no,0,0,ON
107, 01:24:53:432.819,5093432.819,39.413,0,0,108,no,0,0,ON
108, 01:24:53:472.323,5093472.323,39.504,0,0,109,no,1,0,ON
109, 01:24:53:511.876,5093511.876,39.552,0,0,110,no,3,2,ON
110, 01:24:53:551.110,5093551.110,39.234,0,0,111,no,3,2,ON
111, 01:24:53:590.592,5093590.592,39.482,0,0,112,no,2,2,ON
112, 01:24:53:631.516,5093631.516,40.924,0,0,113,no,1,1,ON
113, 01:24:53:669.631,5093669.631,38.115,0,0,114,no,1,0,ON
114, 01:24:53:710.004,5093710.004,40.372,0,0,115,no,0,0,ON
115, 01:24:53:748.971,5093748.971,38.968,0,0,116,no,0,0,ON
116, 01:24:53:788.437,5093788.437,39.465,0,0,117,no,0,0,ON
117, 01:24:53:827.955,5093827.955,39.519,0,0,118,no,0,0,ON
118, 01:24:53:867.161,5093867.161,39.206,0,0,119,no,0,0,ON
119, 01:24:53:906.996,5093906.996,39.835,0,0,120,no,2,1,ON
120, 01:24:53:946.242,5093946.242,39.245,0,0,121,no,3,2,ON
121, 01:24:53:985.826,5093985.826,39.584,0,0,122,no,2,2,ON
122, 01:24:54:25.354,5094025.354,39.528,0,0,123,no,2,1,ON
123, 01:24:54:64.831,5094064.831,39.477,0,0,124,no,1,0,ON
124, 01:24:54:104.156,5094104.156,39.325,0,0,125,no,0,0,ON
125, 01:24:54:144.674,5094144.674,40.518,0,0,126,no,0,0,ON
126, 01:24:54:183.232,5094183.232,38.558,0,0,127,no,0,0,ON
127, 01:24:54:222.825,5094222.825,39.593,0,0,128,no,0,0,ON
128, 01:24:54:263.161,5094263.161,40.336,0,0,129,no,-1,0,ON
129, 01:24:54:302.573,5094302.573,39.412,0,0,130,no,1,0,ON
130, 01:24:54:341.531,5094341.531,38.958,0,0,131,no,3,2,ON
131, 01:24:54:380.812,5094380.812,39.281,0,0,132,no,3,2,ON
132, 01:24:54:420.162,5094420.162,39.349,0,0,133,no,2,2,ON
133, 01:24:54:460.489,5094460.489,40.327,0,0,134,no,2,2,ON
134, 01:24:54:501.885,5094501.885,41.396,0,0,135,no,1,2,ON
135, 01:24:54:539.173,5094539.173,37.288,0,0,136,no,1,2,ON
136, 01:24:54:578.100,5094578.100,38.927,0,0,137,no,1,3,ON
137, 01:24:54:617.585,5094617.585,39.485,0,0,138,no,1,4,ON
138, 01:24:54:657.642,5094657.642,40.057,0,0,139,no,1,4,ON
139, 01:24:54:697.186,5094697.186,39.544,0,0,140,no,2,5,ON
140, 01:24:54:736.492,5094736.492,39.306,0,0,141,no,5,7,ON
141, 01:24:54:775.713,5094775.713,39.221,0,0,142,no,6,8,ON
142, 01:24:54:815.251,5094815.251,39.539,0,0,143,no,5,9,ON
143, 01:24:54:854.594,5094854.594,39.343,0,0,144,no,5,9,ON
144, 01:24:54:894.195,5094894.195,39.601,0,0,145,no,4,8,ON
145, 01:24:54:933.766,5094933.766,39.572,0,0,146,no,4,9,ON
146, 01:24:54:973.164,5094973.164,39.397,0,0,147,no,4,9,ON
147, 01:24:55:13.361,5095013.361,40.197,0,0,148,no,4,10,ON
148, 01:24:55:52.711,5095052.711,39.350,0,0,149,no,4,11,ON
149, 01:24:55:91.761,5095091.761,39.050,0,0,150,no,4,11,ON
150, 01:24:55:131.017,5095131.017,39.256,0,0,151,no,6,13,ON
151, 01:24:55:170.558,5095170.558,39.541,0,0,152,no,9,15,ON
152, 01:24:55:209.845,5095209.845,39.287,0,0,153,no,9,14,ON
153, 01:24:55:250.556,5095250.556,40.711,0,0,154,no,8,12,ON
154, 01:24:55:289.655,5095289.655,39.098,0,0,155,no,6,10,ON
155, 01:24:55:329.780,5095329.780,40.125,0,0,156,no,5,8,ON
156, 01:24:55:368.568,5095368.568,38.788,0,0,157,no,4,7,ON
157, 01:24:55:408.670,5095408.670,40.102,0,0,158,no,4,6,ON
158, 01:24:55:447.022,5095447.022,38.352,0,0,159,no,3,5,ON
159, 01:24:55:486.583,5095486.583,39.561,0,0,160,no,2,5,ON
160, 01:24:55:525.953,5095525.953,39.371,0,0,161,no,3,3,ON
161, 01:24:55:565.632,5095565.632,39.678,0,0,162,no,4,5,ON
162, 01:24:55:604.900,5095604.900,39.269,0,0,163,no,5,5,ON
163, 01:24:55:644.624,5095644.624,39.724,0,0,164,no,4,5,ON
164, 01:24:55:683.923,5095683.923,39.299,0,0,165,no,3,4,ON
165, 01:24:55:724.358,5095724.358,40.435,0,0,166,no,2,3,ON
166, 01:24:55:763.387,5095763.387,39.030,0,0,167,no,2,2,ON
167, 01:24:55:802.619,5095802.619,39.232,0,0,168,no,2,2,ON
168, 01:24:55:841.812,5095841.812,39.193,0,0,169,no,1,2,ON
169, 01:24:55:882.181,5095882.181,40.369,0,0,170,no,1,2,ON
170, 01:24:55:921.384,5095921.384,39.203,0,0,171,no,1,2,ON
171, 01:24:55:961.372,5095961.372,39.989,0,0,172,no,3,3,ON
172, 01:24:56:0.567,5096000.567,39.195,0,0,173,no,4,3,ON
173, 01:24:56:39.842,5096039.842,39.275,0,0,174,no,3,3,ON
174, 01:24:56:79.502,5096079.502,39.660,0,0,175,no,2,3,ON
175, 01:24:56:118.402,5096118.402,38.899,0,0,176,no,2,2,ON
176, 01:24:56:158.642,5096158.642,40.241,0,0,177,no,1,1,ON
177, 01:24:56:197.279,5096197.279,38.637,0,0,178,no,1,1,ON
178, 01:24:56:237.913,5096237.913,40.633,0,0,179,no,1,1,ON
179, 01:24:56:277.634,5096277.634,39.721,0,0,180,no,0,1,ON
180, 01:24:56:316.214,5096316.214,38.580,0,0,181,no,0,1,ON
181, 01:24:56:355.575,5096355.575,39.361,0,0,182,no,1,1,ON
182, 01:24:56:394.967,5096394.967,39.392,0,0,183,no,3,3,ON
183, 01:24:56:434.314,5096434.314,39.347,0,0,184,no,3,3,ON
184, 01:24:56:473.988,5096473.988,39.674,0,0,185,no,3,2,ON
185, 01:24:56:513.468,5096513.468,39.480,0,0,186,no,2,2,ON
186, 01:24:56:552.883,5096552.883,39.415,0,0,187,no,1,1,ON
187, 01:24:56:592.409,5096592.409,39.526,0,0,188,no,0,1,ON
188, 01:24:56:631.807,5096631.807,39.398,0,0,189,no,0,1,ON
189, 01:24:56:672.454,5096672.454,40.647,0,0,190,no,0,0,ON
190, 01:24:56:712.045,5096712.045,39.591,0,0,191,no,0,1,ON
191, 01:24:56:751.516,5096751.516,39.471,0,0,192,no,0,0,ON
192, 01:24:56:791.064,5096791.064,39.548,0,0,193,no,2,2,ON
193, 01:24:56:829.425,5096829.425,38.361,0,0,194,no,3,2,ON
194, 01:24:56:869.105,5096869.105,39.679,0,0,195,no,2,2,ON
195, 01:24:56:908.098,5096908.098,38.993,0,0,196,no,1,2,ON
196, 01:24:56:947.735,5096947.735,39.638,0,0,197,no,1,1,ON
197, 01:24:56:987.858,5096987.858,40.123,0,0,198,no,0,0,ON
198, 01:24:57:27.845,5097027.845,39.987,0,0,199,no,0,0,ON
199, 01:24:57:66.570,5097066.570,38.725,0,0,200,no,0,0,ON
200, 01:24:57:105.944,5097105.944,39.374,0,0,201,no,-1,0,ON
201, 01:24:57:145.254,5097145.254,39.310,0,0,202,no,-1,0,ON
202, 01:24:57:185.021,5097185.021,39.767,0,0,203,no,0,1,ON
203, 01:24:57:224.115,5097224.115,39.094,0,0,204,no,3,2,ON
204, 01:24:57:264.622,5097264.622,40.507,0,0,205,no,3,2,ON
205, 01:24:57:303.327,5097303.327,38.705,0,0,206,no,2,2,ON
206, 01:24:57:343.678,5097343.678,40.351,0,0,207,no,1,1,ON
207, 01:24:57:382.650,5097382.650,38.973,0,0,208,no,0,0,ON
208, 01:24:57:422.747,5097422.747,40.097,0,0,209,no,-1,0,ON
209, 01:24:57:461.237,5097461.237,38.490,0,0,210,no,-1,0,ON
210, 01:24:57:500.757,5097500.757,39.520,0,0,211,no,-1,0,ON
211, 01:24:57:540.770,5097540.770,40.013,0,0,212,no,-1,0,ON
212, 01:24:57:579.743,5097579.743,38.974,0,0,213,no,-1,0,ON
213, 01:24:57:619.028,5097619.028,39.285,0,0,214,no,2,2,ON
214, 01:24:57:659.675,5097659.675,40.647,0,0,215,no,2,2,ON
215, 01:24:57:697.946,5097697.946,38.271,0,0,216,no,2,2,ON
216, 01:24:57:737.743,5097737.743,39.797,0,0,217,no,1,2,ON
217, 01:24:57:777.185,5097777.185,39.442,0,0,218,no,0,1,ON
218, 01:24:57:817.762,5097817.762,40.576,0,0,219,no,-1,0,ON
219, 01:24:57:855.997,5097855.997,38.236,0,0,220,no,-1,0,ON
220, 01:24:57:895.767,5097895.767,39.769,0,0,221,no,-1,0,ON
221, 01:24:57:935.032,5097935.032,39.265,0,0,222,no,-1,0,ON
222, 01:24:57:974.769,5097974.769,39.738,0,0,223,no,-1,0,ON
223, 01:24:58:14.071,5098014.071,39.302,0,0,224,no,1,1,ON
224, 01:24:58:54.537,5098054.537,40.466,0,0,225,no,3,2,ON
225, 01:24:58:93.109,5098093.109,38.572,0,0,226,no,2,2,ON
226, 01:24:58:132.790,5098132.790,39.681,0,0,227,no,2,2,ON
227, 01:24:58:172.858,5098172.858,40.069,0,0,228,no,1,0,ON
228, 01:24:58:211.766,5098211.766,38.908,0,0,229,no,0,0,ON
229, 01:24:58:251.353,5098251.353,39.587,0,0,230,no,0,0,ON
230, 01:24:58:290.861,5098290.861,39.508,0,0,231,no,0,1,ON
231, 01:24:58:330.168,5098330.168,39.307,0,0,232,no,0,1,ON
232, 01:24:58:369.471,5098369.471,39.303,0,0,233,no,0,2,ON
233, 01:24:58:408.887,5098408.887,39.416,0,0,234,no,2,2,ON
234, 01:24:58:449.784,5098449.784,40.897,0,0,235,no,4,5,ON
235, 01:24:58:488.281,5098488.281,38.496,0,0,236,no,4,5,ON
236, 01:24:58:527.810,5098527.810,39.530,0,0,237,no,4,5,ON
237, 01:24:58:567.624,5098567.624,39.814,0,0,238,no,3,6,ON
238, 01:24:58:606.569,5098606.569,38.945,0,0,239,no,2,5,ON
239, 01:24:58:646.739,5098646.739,40.170,0,0,240,no,2,5,ON
240, 01:24:58:685.803,5098685.803,39.064,0,0,241,no,2,6,ON
241, 01:24:58:725.159,5098725.159,39.356,0,0,242,no,2,7,ON
242, 01:24:58:764.516,5098764.516,39.357,0,0,243,no,2,7,ON
243, 01:24:58:804.212,5098804.212,39.696,0,0,244,no,3,8,ON
244, 01:24:58:843.861,5098843.861,39.648,0,0,245,no,5,10,ON
245, 01:24:58:883.355,5098883.355,39.494,0,0,246,no,7,11,ON
246, 01:24:58:922.633,5098922.633,39.278,0,0,247,no,6,12,ON
247, 01:24:58:962.794,5098962.794,40.162,0,0,248,no,6,12,ON
248, 01:24:59:1.717,5099001.717,38.923,0,0,249,no,5,12,ON
249, 01:24:59:41.799,5099041.799,40.082,0,0,250,no,5,12,ON
250, 01:24:59:80.524,5099080.524,38.724,0,0,251,no,5,12,ON
251, 01:24:59:120.022,5099120.022,39.498,0,0,252,no,5,11,ON
252, 01:24:59:159.776,5099159.776,39.754,0,0,253,no,4,9,ON
253, 01:24:59:199.061,5099199.061,39.285,0,0,254,no,3,8,ON
254, 01:24:59:238.789,5099238.789,39.728,0,0,255,no,4,8,ON
255, 01:24:59:278.178,5099278.178,39.389,0,0,256,no,6,9,ON
256, 01:24:59:317.390,5099317.390,39.212,0,0,257,no,6,8,ON
257, 01:24:59:357.136,5099357.136,39.746,0,0,258,no,5,7,ON
258, 01:24:59:396.516,5099396.516,39.380,0,0,259,no,4,6,ON
259, 01:24:59:436.363,5099436.363,39.847,0,0,260,no,3,4,ON
260, 01:24:59:476.061,5099476.061,39.698,0,0,261,no,2,4,ON
261, 01:24:59:515.227,5099515.227,39.166,0,0,262,no,2,3,ON
262, 01:24:59:554.212,5099554.212,38.985,0,0,263,no,1,3,ON
263, 01:24:59:593.867,5099593.867,39.655,0,0,264,no,1,3,ON
264, 01:24:59:633.323,5099633.323,39.456,0,0,265,no,1,2,ON
265, 01:24:59:672.756,5099672.756,39.432,0,0,266,no,4,4,ON
266, 01:24:59:712.889,5099712.889,40.134,0,0,267,no,5,4,ON
267, 01:24:59:753.031,5099753.031,40.142,0,0,268,no,4,4,ON
268, 01:24:59:791.655,5099791.655,38.624,0,0,269,no,2,3,ON
269, 01:24:59:831.260,5099831.260,39.605,0,0,270,no,1,2,ON
270, 01:24:59:870.702,5099870.702,39.442,0,0,271,no,1,2,ON
271, 01:24:59:910.203,5099910.203,39.501,0,0,272,no,0,1,ON
272, 01:24:59:949.238,5099949.238,39.035,0,0,273,no,0,1,ON
273, 01:24:59:988.938,5099988.938,39.700,0,0,274,no,0,1,ON
274, 01:25:00:28.372,5100028.372,39.435,0,0,275,no,0,1,ON
275, 01:25:00:67.829,5100067.829,39.457,0,0,276,no,2,2,ON
276, 01:25:00:109.563,5100109.563,41.733,0,0,277,no,3,4,ON
277, 01:25:00:146.808,5100146.808,37.245,0,0,278,no,3,3,ON
278, 01:25:00:186.846,5100186.846,40.039,0,0,279,no,2,3,ON
279, 01:25:00:226.072,5100226.072,39.226,0,0,280,no,1,2,ON
280, 01:25:00:265.391,5100265.391,39.319,0,0,281,no,0,1,ON
281, 01:25:00:304.835,5100304.835,39.444,0,0,282,no,0,1,ON
282, 01:25:00:344.269,5100344.269,39.434,0,0,283,no,0,1,ON
283, 01:25:00:384.966,5100384.966,40.696,0,0,284,no,0,1,ON
284, 01:25:00:423.874,5100423.874,38.908,0,0,285,no,-1,1,ON
285, 01:25:00:462.755,5100462.755,38.881,0,0,286,no,0,1,ON
286, 01:25:00:502.871,5100502.871,40.117,0,0,287,no,2,3,ON
287, 01:25:00:542.166,5100542.166,39.294,0,0,288,no,3,3,ON
288, 01:25:00:581.843,5100581.843,39.677,0,0,289,no,1,3,ON
289, 01:25:00:620.986,5100620.986,39.143,0,0,290,no,1,2,ON
290, 01:25:00:660.493,5100660.493,39.508,0,0,291,no,0,1,ON
291, 01:25:00:699.709,5100699.709,39.216,0,0,292,no,0,1,ON
292, 01:25:00:739.133,5100739.133,39.424,0,0,293,no,-1,1,ON
293, 01:25:00:779.527,5100779.527,40.394,0,0,294,no,-1,1,ON
294, 01:25:00:818.622,5100818.622,39.095,0,0,295,no,-1,1,ON
295, 01:25:00:858.660,5100858.660,40.038,0,0,296,no,-1,0,ON
296, 01:25:00:898.081,5100898.081,39.421,0,0,297,no,1,2,ON
297, 01:25:00:936.578,5100936.578,38.497,0,0,298,no,3,3,ON
298, 01:25:00:976.150,5100976.150,39.573,0,0,299,no,2,3,ON
299, 01:25:01:16.558,5101016.558,40.407,0,0,300,no,1,2,ON
300, 01:25:01:55.948,5101055.948,39.390,0,0,301,no,0,1,ON
301, 01:25:01:94.636,5101094.636,38.689,0,0,302,no,-1,1,ON
302, 01:25:01:134.110,5101134.110,39.474,0,0,303,no,-1,0,ON
303, 01:25:01:173.668,5101173.668,39.558,0,0,304,no,-1,0,ON
304, 01:25:01:213.035,5101213.035,39.367,0,0,305,no,-1,0,ON
305, 01:25:01:253.829,5101253.829,40.794,0,0,306,no,-1,0,ON
306, 01:25:01:292.296,5101292.296,38.467,0,0,307,no,1,1,ON
307, 01:25:01:331.583,5101331.583,39.287,0,0,308,no,2,2,ON
308, 01:25:01:371.338,5101371.338,39.755,0,0,309,no,2,2,ON
309, 01:25:01:410.548,5101410.548,39.210,0,0,310,no,1,2,ON
310, 01:25:01:451.112,5101451.112,40.563,0,0,311,no,0,1,ON
311, 01:25:01:491.979,5101491.979,40.867,0,0,312,no,0,0,ON
312, 01:25:01:529.246,5101529.246,37.267,0,0,313,no,0,0,ON
313, 01:25:01:568.585,5101568.585,39.339,0,0,314,no,-1,0,ON
314, 01:25:01:608.107,5101608.107,39.522,0,0,315,no,-1,0,ON
315, 01:25:01:648.927,5101648.927,40.820,0,0,316,no,-1,0,ON
316, 01:25:01:687.326,5101687.326,38.398,0,0,317,no,-1,0,ON
317, 01:25:01:727.018,5101727.018,39.693,0,0,318,no,2,2,ON
318, 01:25:01:766.524,5101766.524,39.506,0,0,319,no,2,2,ON
319, 01:25:01:805.868,5101805.868,39.343,0,0,320,no,2,2,ON
320, 01:25:01:845.860,5101845.860,39.993,0,0,321,no,1,1,ON
321, 01:25:01:884.412,5101884.412,38.552,0,0,322,no,0,0,ON
322, 01:25:01:924.043,5101924.043,39.632,0,0,323,no,0,0,ON
323, 01:25:01:963.399,5101963.399,39.356,0,0,324,no,0,0,ON
324, 01:25:02:2.954,5102002.954,39.555,0,0,325,no,0,0,ON
325, 01:25:02:42.718,5102042.718,39.765,0,0,326,no,-1,0,ON
326, 01:25:02:82.091,5102082.091,39.372,0,0,327,no,0,0,ON
327, 01:25:02:122.746,5102122.746,40.656,0,0,328,no,1,1,ON
328, 01:25:02:161.977,5102161.977,39.230,0,0,329,no,3,2,ON
329, 01:25:02:200.891,5102200.891,38.914,0,0,330,no,3,3,ON
330, 01:25:02:240.247,5102240.247,39.356,0,0,331,no,2,3,ON
331, 01:25:02:279.988,5102279.988,39.741,0,0,332,no,1,2,ON
332, 01:25:02:319.218,5102319.218,39.230,0,0,333,no,1,2,ON
333, 01:25:02:358.590,5102358.590,39.372,0,0,334,no,1,3,ON
334, 01:25:02:398.135,5102398.135,39.545,0,0,335,no,1,3,ON
335, 01:25:02:437.399,5102437.399,39.264,0,0,336,no,1,4,ON
336, 01:25:02:477.344,5102477.344,39.945,0,0,337,no,1,5,ON
337, 01:25:02:516.406,5102516.406,39.061,0,0,338,no,2,5,ON
338, 01:25:02:555.853,5102555.853,39.447,0,0,339,no,4,8,ON
339, 01:25:02:595.342,5102595.342,39.488,0,0,340,no,5,9,ON
340, 01:25:02:635.222,5102635.222,39.881,0,0,341,no,4,9,ON
341, 01:25:02:674.375,5102674.375,39.153,0,0,342,no,4,9,ON
342, 01:25:02:713.969,5102713.969,39.594,0,0,343,no,3,9,ON
343, 01:25:02:753.296,5102753.296,39.327,0,0,344,no,3,9,ON
344, 01:25:02:793.475,5102793.475,40.179,0,0,345,no,3,10,ON
345, 01:25:02:832.456,5102832.456,38.981,0,0,346,no,3,10,ON
346, 01:25:02:872.526,5102872.526,40.070,0,0,347,no,3,11,ON
347, 01:25:02:912.082,5102912.082,39.556,0,0,348,no,3,12,ON
348, 01:25:02:950.992,5102950.992,38.910,0,0,349,no,6,14,ON
349, 01:25:02:991.177,5102991.177,40.185,0,0,350,no,8,15,ON
350, 01:25:03:30.947,5103030.947,39.770,0,0,351,no,8,13,ON
351, 01:25:03:69.995,5103069.995,39.048,0,0,352,no,6,11,ON
352, 01:25:03:108.906,5103108.906,38.910,0,0,353,no,4,9,ON
353, 01:25:03:148.738,5103148.738,39.833,0,0,354,no,3,8,ON
354, 01:25:03:188.432,5103188.432,39.693,0,0,355,no,2,7,ON
355, 01:25:03:227.630,5103227.630,39.198,0,0,356,no,2,6,ON
356, 01:25:03:267.146,5103267.146,39.516,0,0,357,no,2,5,ON
357, 01:25:03:306.566,5103306.566,39.420,0,0,358,no,1,4,ON
358, 01:25:03:346.073,5103346.073,39.507,0,0,359,no,2,4,ON
359, 01:25:03:385.247,5103385.247,39.174,0,0,360,no,4,5,ON
360, 01:25:03:424.749,5103424.749,39.502,0,0,361,no,3,5,ON
