FRAME_INDEX, TIME_STAMP(hh:mm:ss:ms), TIME_STAMP(tick), FRAME_INTERVAL(ms), STIM_DELAY, STIM_INDEX, BACKGROUND_STIM, STIM_LOC_X, STIM_LOC_Y, TRACKING_STATUS
35, 01:46:28:686.806,6388686.806,39.524,0,0,36,no,-4,3,ON
36, 01:46:28:727.050,6388727.050,40.245,0,0,37,no,-4,4,ON
37, 01:46:28:766.034,6388766.034,38.983,0,0,38,no,-4,5,ON
38, 01:46:28:805.475,6388805.475,39.441,0,0,39,no,-4,5,ON
39, 01:46:28:844.868,6388844.868,39.393,0,0,40,no,-2,7,ON
40, 01:46:28:884.447,6388884.447,39.579,0,0,41,no,-2,9,ON
41, 01:46:28:923.836,6388923.836,39.389,0,0,42,no,-2,9,ON
42, 01:46:28:963.321,6388963.321,39.485,0,0,43,no,-2,9,ON
43, 01:46:29:3.015,6389003.015,39.694,0,0,44,no,-3,9,ON
44, 01:46:29:42.570,6389042.570,39.555,0,0,45,no,-3,9,ON
45, 01:46:29:82.293,6389082.293,39.722,0,0,46,no,-3,10,ON
46, 01:46:29:121.479,6389121.479,39.186,0,0,47,no,-3,10,ON
47, 01:46:29:160.892,6389160.892,39.413,0,0,48,no,-3,11,ON
48, 01:46:29:200.397,6389200.397,39.506,0,0,49,no,-3,12,ON
49, 01:46:29:240.201,6389240.201,39.804,0,0,50,no,-3,12,ON
50, 01:46:29:279.208,6389279.208,39.007,0,0,51,no,-2,13,ON
51, 01:46:29:318.942,6389318.942,39.734,0,0,52,no,0,16,ON
52, 01:46:29:358.610,6389358.610,39.667,0,0,53,no,1,17,ON
53, 01:46:29:397.945,6389397.945,39.335,0,0,54,no,0,17,ON
54, 01:46:29:437.765,6389437.765,39.821,0,0,55,no,0,15,ON
55, 01:46:29:476.990,6389476.990,39.225,0,0,56,no,-1,12,ON
56, 01:46:29:517.287,6389517.287,40.297,0,0,57,no,-2,10,ON
57, 01:46:29:556.381,6389556.381,39.094,0,0,58,no,-3,10,ON
58, 01:46:29:595.442,6389595.442,39.062,0,0,59,no,-3,9,ON
59, 01:46:29:635.345,6389635.345,39.903,0,0,60,no,-3,8,ON
60, 01:46:29:675.199,6389675.199,39.853,0,0,61,no,-3,7,ON
61, 01:46:29:713.815,6389713.815,38.616,0,0,62,no,-4,6,ON
62, 01:46:29:753.355,6389753.355,39.540,0,0,63,no,-3,5,ON
63, 01:46:29:792.702,6389792.702,39.346,0,0,64,no,-2,6,ON
64, 01:46:29:832.661,6389832.661,39.959,0,0,65,no,-2,7,ON
65, 01:46:29:871.468,6389871.468,38.807,0,0,66,no,-3,6,ON
66, 01:46:29:911.539,6389911.539,40.071,0,0,67,no,-3,6,ON
67, 01:46:29:951.832,6389951.832,40.293,0,0,68,no,-3,5,ON
68, 01:46:29:991.191,6389991.191,39.360,0,0,69,no,-3,4,ON
69, 01:46:30:30.604,6390030.604,39.412,0,0,70,no,-3,4,ON
70, 01:46:30:69.809,6390069.809,39.205,0,0,71,no,-3,4,ON
71, 01:46:30:109.273,6390109.273,39.464,0,0,72,no,-4,4,ON
72, 01:46:30:149.243,6390149.243,39.970,0,0,73,no,-4,4,ON
73, 01:46:30:188.454,6390188.454,39.211,0,0,74,no,-5,3,ON
74, 01:46:30:227.403,6390227.403,38.949,0,0,75,no,-4,3,ON
75, 01:46:30:267.031,6390267.031,39.628,0,0,76,no,-2,5,ON
76, 01:46:30:306.566,6390306.566,39.535,0,0,77,no,-1,5,ON
77, 01:46:30:346.126,6390346.126,39.560,0,0,78,no,-2,5,ON
78, 01:46:30:385.334,6390385.334,39.209,0,0,79,no,-2,4,ON
79, 01:46:30:424.518,6390424.518,39.184,0,0,80,no,-3,4,ON
80, 01:46:30:464.568,6390464.568,40.050,0,0,81,no,-4,3,ON
81, 01:46:30:503.541,6390503.541,38.973,0,0,82,no,-4,3,ON
82, 01:46:30:543.378,6390543.378,39.837,0,0,83,no,-4,3,ON
83, 01:46:30:584.470,6390584.470,41.092,0,0,84,no,-4,3,ON
84, 01:46:30:622.991,6390622.991,38.521,0,0,85,no,-4,3,ON
85, 01:46:30:662.194,6390662.194,39.203,0,0,86,no,-4,3,ON
86, 01:46:30:701.610,6390701.610,39.416,0,0,87,no,-3,3,ON
87, 01:46:30:741.233,6390741.233,39.623,0,0,88,no,-2,4,ON
88, 01:46:30:781.184,6390781.184,39.951,0,0,89,no,-2,4,ON
89, 01:46:30:820.170,6390820.170,38.985,0,0,90,no,-2,4,ON
90, 01:46:30:860.469,6390860.469,40.300,0,0,91,no,-3,3,ON
91, 01:46:30:898.807,6390898.807,38.337,0,0,92,no,-3,3,ON
92, 01:46:30:938.081,6390938.081,39.274,0,0,93,no,-4,2,ON
93, 01:46:30:977.852,6390977.852,39.771,0,0,94,no,-4,2,ON
94, 01:46:31:17.193,6391017.193,39.341,0,0,95,no,-4,2,ON
95, 01:46:31:56.828,6391056.828,39.635,0,0,96,no,-4,2,ON
96, 01:46:31:96.183,6391096.183,39.355,0,0,97,no,-4,2,ON
97, 01:46:31:136.374,6391136.374,40.191,0,0,98,no,-4,2,ON
98, 01:46:31:175.300,6391175.300,38.926,0,0,99,no,-4,3,ON
99, 01:46:31:214.854,6391214.854,39.553,0,0,100,no,-2,4,ON
100, 01:46:31:254.480,6391254.480,39.627,0,0,101,no,-2,4,ON
101, 01:46:31:293.644,6391293.644,39.164,0,0,102,no,-2,4,ON
102, 01:46:31:333.378,6391333.378,39.734,0,0,103,no,-3,3,ON
103, 01:46:31:372.842,6391372.842,39.464,0,0,104,no,-4,2,ON
104, 01:46:31:412.396,6391412.396,39.553,0,0,105,no,-4,2,ON
105, 01:46:31:451.797,6391451.797,39.401,0,0,106,no,-4,2,ON
106, 01:46:31:491.255,6391491.255,39.458,0,0,107,no,-5,2,ON
107, 01:46:31:530.988,6391530.988,39.733,0,0,108,no,-5,2,ON
108, 01:46:31:570.303,6391570.303,39.315,0,0,109,no,-5,2,ON
109, 01:46:31:609.781,6391609.781,39.478,0,0,110,no,-5,2,ON
110, 01:46:31:649.374,6391649.374,39.593,0,0,111,no,-4,3,ON
111, 01:46:31:689.077,6391689.077,39.703,0,0,112,no,-3,4,ON
112, 01:46:31:728.085,6391728.085,39.007,0,0,113,no,-3,4,ON
113, 01:46:31:768.449,6391768.449,40.364,0,0,114,no,-3,4,ON
114, 01:46:31:807.090,6391807.090,38.641,0,0,115,no,-4,3,ON
115, 01:46:31:847.352,6391847.352,40.262,0,0,116,no,-4,2,ON
116, 01:46:31:886.027,6391886.027,38.675,0,0,117,no,-4,2,ON
117, 01:46:31:926.322,6391926.322,40.294,0,0,118,no,-4,2,ON
118, 01:46:31:965.529,6391965.529,39.207,0,0,119,no,-5,2,ON
119, 01:46:32:4.534,6392004.534,39.006,0,0,120,no,-5,2,ON
120, 01:46:32:43.923,6392043.923,39.389,0,0,121,no,-5,2,ON
121, 01:46:32:83.597,6392083.597,39.674,0,0,122,no,-5,2,ON
122, 01:46:32:123.016,6392123.016,39.419,0,0,123,no,-4,3,ON
123, 01:46:32:162.437,6392162.437,39.422,0,0,124,no,-3,4,ON
124, 01:46:32:201.939,6392201.939,39.501,0,0,125,no,-3,4,ON
125, 01:46:32:242.715,6392242.715,40.776,0,0,126,no,-3,3,ON
126, 01:46:32:281.148,6392281.148,38.433,0,0,127,no,-4,3,ON
127, 01:46:32:320.545,6392320.545,39.397,0,0,128,no,-4,2,ON
128, 01:46:32:360.327,6392360.327,39.782,0,0,129,no,-5,2,ON
129, 01:46:32:399.552,6392399.552,39.225,0,0,130,no,-5,2,ON
130, 01:46:32:439.082,6392439.082,39.530,0,0,131,no,-5,2,ON
131, 01:46:32:478.927,6392478.927,39.845,0,0,132,no,-5,3,ON
132, 01:46:32:518.086,6392518.086,39.159,0,0,133,no,-5,3,ON
133, 01:46:32:557.532,6392557.532,39.446,0,0,134,no,-5,3,ON
134, 01:46:32:596.845,6392596.845,39.313,0,0,135,no,-3,5,ON
135, 01:46:32:637.283,6392637.283,40.438,0,0,136,no,-2,6,ON
136, 01:46:32:676.584,6392676.584,39.301,0,0,137,no,-2,7,ON
137, 01:46:32:716.568,6392716.568,39.984,0,0,138,no,-2,7,ON
138, 01:46:32:755.258,6392755.258,38.690,0,0,139,no,-3,7,ON
139, 01:46:32:794.656,6392794.656,39.398,0,0,140,no,-4,7,ON
140, 01:46:32:834.157,6392834.157,39.501,0,0,141,no,-4,8,ON
141, 01:46:32:873.645,6392873.645,39.487,0,0,142,no,-4,8,ON
142, 01:46:32:913.289,6392913.289,39.645,0,0,143,no,-4,9,ON
143, 01:46:32:952.805,6392952.805,39.516,0,0,144,no,-4,9,ON
144, 01:46:32:992.222,6392992.222,39.417,0,0,145,no,-4,10,ON
145, 01:46:33:31.735,6393031.735,39.513,0,0,146,no,-3,10,ON
146, 01:46:33:71.163,6393071.163,39.428,0,0,147,no,-2,13,ON
147, 01:46:33:111.499,6393111.499,40.336,0,0,148,no,-1,14,ON
148, 01:46:33:150.568,6393150.568,39.069,0,0,149,no,-1,15,ON
149, 01:46:33:189.748,6393189.748,39.180,0,0,150,no,-1,15,ON
150, 01:46:33:229.145,6393229.145,39.397,0,0,151,no,-1,15,ON
151, 01:46:33:268.925,6393268.925,39.780,0,0,152,no,-1,15,ON
152, 01:46:33:308.026,6393308.026,39.101,0,0,153,no,-1,15,ON
153, 01:46:33:348.341,6393348.341,40.315,0,0,154,no,-1,12,ON
154, 01:46:33:387.152,6393387.152,38.810,0,0,155,no,-2,11,ON
155, 01:46:33:426.694,6393426.694,39.542,0,0,156,no,-3,10,ON
156, 01:46:33:466.559,6393466.559,39.865,0,0,157,no,-4,9,ON
157, 01:46:33:506.239,6393506.239,39.680,0,0,158,no,-3,8,ON
158, 01:46:33:545.088,6393545.088,38.849,0,0,159,no,-1,9,ON
159, 01:46:33:584.842,6393584.842,39.754,0,0,160,no,0,9,ON
160, 01:46:33:624.122,6393624.122,39.281,0,0,161,no,-1,8,ON
161, 01:46:33:663.241,6393663.241,39.118,0,0,162,no,-1,7,ON
162, 01:46:33:702.977,6393702.977,39.736,0,0,163,no,-3,6,ON
163, 01:46:33:742.306,6393742.306,39.329,0,0,164,no,-3,5,ON
164, 01:46:33:781.656,6393781.656,39.350,0,0,165,no,-4,5,ON
165, 01:46:33:821.253,6393821.253,39.597,0,0,166,no,-4,5,ON
166, 01:46:33:860.773,6393860.773,39.520,0,0,167,no,-3,4,ON
167, 01:46:33:900.340,6393900.340,39.568,0,0,168,no,-3,4,ON
168, 01:46:33:940.303,6393940.303,39.963,0,0,169,no,-3,4,ON
169, 01:46:33:979.301,6393979.301,38.998,0,0,170,no,-3,4,ON
170, 01:46:34:18.598,6394018.598,39.297,0,0,171,no,-2,5,ON
171, 01:46:34:58.317,6394058.317,39.720,0,0,172,no,-2,5,ON
172, 01:46:34:98.230,6394098.230,39.912,0,0,173,no,-3,5,ON
173, 01:46:34:137.741,6394137.741,39.512,0,0,174,no,-3,5,ON
174, 01:46:34:176.981,6394176.981,39.240,0,0,175,no,-3,4,ON
175, 01:46:34:217.476,6394217.476,40.495,0,0,176,no,-3,4,ON
176, 01:46:34:256.011,6394256.011,38.535,0,0,177,no,-3,4,ON
177, 01:46:34:295.504,6394295.504,39.493,0,0,178,no,-3,3,ON
178, 01:46:34:335.184,6394335.184,39.680,0,0,179,no,-4,3,ON
179, 01:46:34:374.690,6394374.690,39.506,0,0,180,no,-4,3,ON
180, 01:46:34:414.172,6394414.172,39.482,0,0,181,no,-5,3,ON
181, 01:46:34:453.498,6394453.498,39.326,0,0,182,no,-4,3,ON
182, 01:46:34:493.643,6394493.643,40.145,0,0,183,no,-2,4,ON
183, 01:46:34:533.451,6394533.451,39.809,0,0,184,no,-2,4,ON
184, 01:46:34:572.577,6394572.577,39.126,0,0,185,no,-2,4,ON
185, 01:46:34:611.103,6394611.103,38.526,0,0,186,no,-3,4,ON
186, 01:46:34:650.888,6394650.888,39.785,0,0,187,no,-4,3,ON
187, 01:46:34:690.658,6394690.658,39.770,0,0,188,no,-4,3,ON
188, 01:46:34:730.727,6394730.727,40.069,0,0,189,no,-4,3,ON
189, 01:46:34:769.326,6394769.326,38.599,0,0,190,no,-4,2,ON
190, 01:46:34:808.860,6394808.860,39.534,0,0,191,no,-4,2,ON
191, 01:46:34:848.904,6394848.904,40.044,0,0,192,no,-4,2,ON
192, 01:46:34:887.896,6394887.896,38.992,0,0,193,no,-4,2,ON
193, 01:46:34:927.232,6394927.232,39.335,0,0,194,no,-4,3,ON
194, 01:46:34:967.250,6394967.250,40.019,0,0,195,no,-3,4,ON
195, 01:46:35:6.936,6395006.936,39.685,0,0,196,no,-3,4,ON
196, 01:46:35:45.918,6395045.918,38.982,0,0,197,no,-3,4,ON
197, 01:46:35:86.150,6395086.150,40.232,0,0,198,no,-3,3,ON
198, 01:46:35:125.218,6395125.218,39.068,0,0,199,no,-4,3,ON
199, 01:46:35:165.541,6395165.541,40.323,0,0,200,no,-4,2,ON
200, 01:46:35:203.968,6395203.968,38.427,0,0,201,no,-4,2,ON
201, 01:46:35:243.277,6395243.277,39.309,0,0,202,no,-5,2,ON
202, 01:46:35:283.150,6395283.150,39.873,0,0,203,no,-5,2,ON
203, 01:46:35:323.253,6395323.253,40.103,0,0,204,no,-5,2,ON
204, 01:46:35:363.146,6395363.146,39.893,0,0,205,no,-5,2,ON
205, 01:46:35:401.985,6395401.985,38.839,0,0,206,no,-4,3,ON
206, 01:46:35:440.904,6395440.904,38.919,0,0,207,no,-3,4,ON
207, 01:46:35:480.391,6395480.391,39.487,0,0,208,no,-3,4,ON
208, 01:46:35:520.268,6395520.268,39.877,0,0,209,no,-3,4,ON
209, 01:46:35:559.264,6395559.264,38.996,0,0,210,no,-4,3,ON
210, 01:46:35:599.711,6395599.711,40.447,0,0,211,no,-4,2,ON
211, 01:46:35:638.108,6395638.108,38.398,0,0,212,no,-4,2,ON
212, 01:46:35:678.007,6395678.007,39.899,0,0,213,no,-5,2,ON
213, 01:46:35:717.359,6395717.359,39.352,0,0,214,no,-5,2,ON
214, 01:46:35:756.684,6395756.684,39.325,0,0,215,no,-5,2,ON
215, 01:46:35:796.022,6395796.022,39.337,0,0,216,no,-5,2,ON
216, 01:46:35:835.797,6395835.797,39.775,0,0,217,no,-5,2,ON
217, 01:46:35:875.304,6395875.304,39.507,0,0,218,no,-4,3,ON
218, 01:46:35:915.621,6395915.621,40.317,0,0,219,no,-3,4,ON
219, 01:46:35:954.679,6395954.679,39.058,0,0,220,no,-3,4,ON
220, 01:46:35:994.061,6395994.061,39.382,0,0,221,no,-4,3,ON
221, 01:46:36:33.191,6396033.191,39.130,0,0,222,no,-4,3,ON
222, 01:46:36:72.860,6396072.860,39.669,0,0,223,no,-5,2,ON
223, 01:46:36:112.189,6396112.189,39.329,0,0,224,no,-5,2,ON
224, 01:46:36:151.871,6396151.871,39.682,0,0,225,no,-5,2,ON
225, 01:46:36:191.367,6396191.367,39.496,0,0,226,no,-5,2,ON
226, 01:46:36:230.782,6396230.782,39.414,0,0,227,no,-5,2,ON
227, 01:46:36:270.212,6396270.212,39.430,0,0,228,no,-6,2,ON
228, 01:46:36:310.347,6396310.347,40.135,0,0,229,no,-6,2,ON
229, 01:46:36:348.967,6396348.967,38.621,0,0,230,no,-5,3,ON
230, 01:46:36:390.893,6396390.893,41.926,0,0,231,no,-3,5,ON
231, 01:46:36:428.154,6396428.154,37.260,0,0,232,no,-3,5,ON
232, 01:46:36:467.827,6396467.827,39.674,0,0,233,no,-4,5,ON
233, 01:46:36:507.741,6396507.741,39.914,0,0,234,no,-4,5,ON
234, 01:46:36:546.875,6396546.875,39.134,0,0,235,no,-4,5,ON
235, 01:46:36:586.657,6396586.657,39.782,0,0,236,no,-4,5,ON
236, 01:46:36:626.094,6396626.094,39.437,0,0,237,no,-4,6,ON
237, 01:46:36:665.399,6396665.399,39.305,0,0,238,no,-5,6,ON
238, 01:46:36:705.030,6396705.030,39.631,0,0,239,no,-5,7,ON
239, 01:46:36:744.259,6396744.259,39.229,0,0,240,no,-5,8,ON
240, 01:46:36:783.951,6396783.951,39.692,0,0,241,no,-4,8,ON
241, 01:46:36:823.190,6396823.190,39.239,0,0,242,no,-3,10,ON
242, 01:46:36:862.701,6396862.701,39.511,0,0,243,no,-1,12,ON
243, 01:46:36:902.297,6396902.297,39.596,0,0,244,no,-1,12,ON
244, 01:46:36:941.883,6396941.883,39.586,0,0,245,no,-1,12,ON
245, 01:46:36:981.181,6396981.181,39.298,0,0,246,no,-2,12,ON
246, 01:46:37:21.564,6397021.564,40.383,0,0,247,no,-2,12,ON
247, 01:46:37:60.420,6397060.420,38.856,0,0,248,no,-2,13,ON
248, 01:46:37:99.900,6397099.900,39.480,0,0,249,no,-2,14,ON
249, 01:46:37:139.107,6397139.107,39.207,0,0,250,no,-2,14,ON
250, 01:46:37:178.713,6397178.713,39.606,0,0,251,no,-1,15,ON
251, 01:46:37:218.265,6397218.265,39.552,0,0,252,no,-1,14,ON
252, 01:46:37:258.112,6397258.112,39.847,0,0,253,no,-2,11,ON
253, 01:46:37:297.306,6397297.306,39.194,0,0,254,no,0,12,ON
254, 01:46:37:337.829,6397337.829,40.523,0,0,255,no,0,12,ON
255, 01:46:37:376.999,6397376.999,39.170,0,0,256,no,0,11,ON
256, 01:46:37:415.721,6397415.721,38.723,0,0,257,no,-1,10,ON
257, 01:46:37:455.719,6397455.719,39.997,0,0,258,no,-1,8,ON
258, 01:46:37:494.777,6397494.777,39.059,0,0,259,no,-2,7,ON
259, 01:46:37:534.215,6397534.215,39.438,0,0,260,no,-2,6,ON
260, 01:46:37:573.966,6397573.966,39.750,0,0,261,no,-2,6,ON
261, 01:46:37:613.096,6397613.096,39.130,0,0,262,no,-4,5,ON
262, 01:46:37:652.685,6397652.685,39.589,0,0,263,no,-4,5,ON
263, 01:46:37:692.191,6397692.191,39.506,0,0,264,no,-4,5,ON
264, 01:46:37:731.660,6397731.660,39.469,0,0,265,no,-4,5,ON
265, 01:46:37:771.203,6397771.203,39.543,0,0,266,no,-1,6,ON
266, 01:46:37:810.971,6397810.971,39.768,0,0,267,no,-1,6,ON
267, 01:46:37:850.120,6397850.120,39.149,0,0,268,no,-1,6,ON
268, 01:46:37:889.637,6397889.637,39.517,0,0,269,no,-1,6,ON
269, 01:46:37:929.734,6397929.734,40.096,0,0,270,no,-3,5,ON
270, 01:46:37:968.653,6397968.653,38.919,0,0,271,no,-4,4,ON
271, 01:46:38:8.175,6398008.175,39.522,0,0,272,no,-4,4,ON
272, 01:46:38:47.640,6398047.640,39.465,0,0,273,no,-4,4,ON
273, 01:46:38:87.187,6398087.187,39.547,0,0,274,no,-4,3,ON
274, 01:46:38:126.321,6398126.321,39.134,0,0,275,no,-4,3,ON
275, 01:46:38:165.997,6398165.997,39.676,0,0,276,no,-4,3,ON
276, 01:46:38:205.497,6398205.497,39.501,0,0,277,no,-3,3,ON
277, 01:46:38:245.038,6398245.038,39.541,0,0,278,no,-3,5,ON
278, 01:46:38:284.437,6398284.437,39.398,0,0,279,no,-2,5,ON
279, 01:46:38:324.431,6398324.431,39.994,0,0,280,no,-3,5,ON
280, 01:46:38:363.502,6398363.502,39.071,0,0,281,no,-3,4,ON
281, 01:46:38:403.195,6398403.195,39.693,0,0,282,no,-3,3,ON
282, 01:46:38:442.440,6398442.440,39.246,0,0,283,no,-4,3,ON
283, 01:46:38:481.921,6398481.921,39.481,0,0,284,no,-4,3,ON
284, 01:46:38:521.395,6398521.395,39.473,0,0,285,no,-4,3,ON
285, 01:46:38:560.855,6398560.855,39.460,0,0,286,no,-5,3,ON
286, 01:46:38:600.483,6398600.483,39.628,0,0,287,no,-5,3,ON
287, 01:46:38:640.623,6398640.623,40.140,0,0,288,no,-5,3,ON
288, 01:46:38:680.138,6398680.138,39.515,0,0,289,no,-4,3,ON
289, 01:46:38:719.090,6398719.090,38.952,0,0,290,no,-3,5,ON
290, 01:46:38:759.814,6398759.814,40.724,0,0,291,no,-3,5,ON
291, 01:46:38:798.689,6398798.689,38.874,0,0,292,no,-3,4,ON
292, 01:46:38:837.847,6398837.847,39.158,0,0,293,no,-3,4,ON
293, 01:46:38:876.872,6398876.872,39.025,0,0,294,no,-4,3,ON
294, 01:46:38:916.451,6398916.451,39.579,0,0,295,no,-5,3,ON
295, 01:46:38:955.894,6398955.894,39.443,0,0,296,no,-5,3,ON
296, 01:46:38:995.313,6398995.313,39.418,0,0,297,no,-5,3,ON
297, 01:46:39:35.208,6399035.208,39.895,0,0,298,no,-5,3,ON
298, 01:46:39:74.729,6399074.729,39.521,0,0,299,no,-5,3,ON
299, 01:46:39:114.238,6399114.238,39.508,0,0,300,no,-5,2,ON
300, 01:46:39:153.883,6399153.883,39.645,0,0,301,no,-5,3,ON
301, 01:46:39:193.264,6399193.264,39.381,0,0,302,no,-3,4,ON
302, 01:46:39:232.446,6399232.446,39.182,0,0,303,no,-3,4,ON
303, 01:46:39:271.906,6399271.906,39.460,0,0,304,no,-4,4,ON
304, 01:46:39:312.080,6399312.080,40.174,0,0,305,no,-4,4,ON
305, 01:46:39:351.902,6399351.902,39.822,0,0,306,no,-5,3,ON
306, 01:46:39:390.453,6399390.453,38.551,0,0,307,no,-5,3,ON
307, 01:46:39:430.577,6399430.577,40.123,0,0,308,no,-5,3,ON
308, 01:46:39:469.501,6399469.501,38.924,0,0,309,no,-5,3,ON
309, 01:46:39:508.766,6399508.766,39.265,0,0,310,no,-6,3,ON
310, 01:46:39:548.694,6399548.694,39.928,0,0,311,no,-6,3,ON
311, 01:46:39:588.463,6399588.463,39.769,0,0,312,no,-6,2,ON
312, 01:46:39:628.126,6399628.126,39.664,0,0,313,no,-4,4,ON
313, 01:46:39:667.050,6399667.050,38.924,0,0,314,no,-3,4,ON
314, 01:46:39:706.842,6399706.842,39.792,0,0,315,no,-3,4,ON
315, 01:46:39:746.055,6399746.055,39.213,0,0,316,no,-4,4,ON
316, 01:46:39:785.490,6399785.490,39.435,0,0,317,no,-4,3,ON
317, 01:46:39:826.034,6399826.034,40.544,0,0,318,no,-5,3,ON
318, 01:46:39:864.421,6399864.421,38.387,0,0,319,no,-5,2,ON
319, 01:46:39:904.706,6399904.706,40.285,0,0,320,no,-5,2,ON
320, 01:46:39:943.641,6399943.641,38.935,0,0,321,no,-5,2,ON
321, 01:46:39:982.615,6399982.615,38.973,0,0,322,no,-5,2,ON
322, 01:46:40:22.496,6400022.496,39.881,0,0,323,no,-6,3,ON
323, 01:46:40:62.154,6400062.154,39.658,0,0,324,no,-6,2,ON
324, 01:46:40:101.381,6400101.381,39.226,0,0,325,no,-5,3,ON
325, 01:46:40:141.903,6400141.903,40.523,0,0,326,no,-4,4,ON
326, 01:46:40:180.884,6400180.884,38.981,0,0,327,no,-4,4,ON
327, 01:46:40:220.501,6400220.501,39.617,0,0,328,no,-4,4,ON
328, 01:46:40:260.062,6400260.062,39.561,0,0,329,no,-5,3,ON
329, 01:46:40:299.131,6400299.131,39.069,0,0,330,no,-5,3,ON
330, 01:46:40:338.506,6400338.506,39.374,0,0,331,no,-5,4,ON
331, 01:46:40:377.846,6400377.846,39.341,0,0,332,no,-5,4,ON
332, 01:46:40:417.170,6400417.170,39.323,0,0,333,no,-5,5,ON
333, 01:46:40:457.636,6400457.636,40.467,0,0,334,no,-5,5,ON
334, 01:46:40:496.207,6400496.207,38.571,0,0,335,no,-5,6,ON
335, 01:46:40:535.711,6400535.711,39.504,0,0,336,no,-5,6,ON
336, 01:46:40:575.319,6400575.319,39.608,0,0,337,no,-3,8,ON
337, 01:46:40:614.668,6400614.668,39.349,0,0,338,no,-2,10,ON
338, 01:46:40:654.295,6400654.295,39.627,0,0,339,no,-2,10,ON
339, 01:46:40:693.968,6400693.968,39.674,0,0,340,no,-2,10,ON
340, 01:46:40:734.004,6400734.004,40.035,0,0,341,no,-2,10,ON
341, 01:46:40:772.717,6400772.717,38.714,0,0,342,no,-3,10,ON
342, 01:46:40:813.017,6400813.017,40.299,0,0,343,no,-3,11,ON
343, 01:46:40:851.955,6400851.955,38.938,0,0,344,no,-3,12,ON
344, 01:46:40:891.183,6400891.183,39.228,0,0,345,no,-3,12,ON
345, 01:46:40:930.947,6400930.947,39.764,0,0,346,no,-3,13,ON
346, 01:46:40:970.204,6400970.204,39.257,0,0,347,no,-3,14,ON
347, 01:46:41:9.740,6401009.740,39.536,0,0,348,no,-2,14,ON
348, 01:46:41:49.926,6401049.926,40.186,0,0,349,no,0,17,ON
349, 01:46:41:89.049,6401089.049,39.123,0,0,350,no,1,18,ON
350, 01:46:41:128.955,6401128.955,39.905,0,0,351,no,1,16,ON
351, 01:46:41:167.905,6401167.905,38.950,0,0,352,no,1,14,ON
352, 01:46:41:207.302,6401207.302,39.397,0,0,353,no,-1,11,ON
