FRAME_INDEX, TIME_STAMP(hh:mm:ss:ms), TIME_STAMP(tick), FRAME_INTERVAL(ms), STIM_DELAY, STIM_INDEX, BACKGROUND_STIM, STIM_LOC_X, STIM_LOC_Y, TRACKING_STATUS
0, 01:28:19:81.332,5299081.332,39.333,0,0,1,no,-2,0,ON
1, 01:28:19:121.256,5299121.256,39.924,0,0,2,no,-2,0,ON
2, 01:28:19:160.741,5299160.741,39.485,0,0,3,no,-2,0,ON
3, 01:28:19:199.870,5299199.870,39.129,0,0,4,no,-3,-1,ON
4, 01:28:19:239.553,5299239.553,39.683,0,0,5,no,-4,-2,ON
5, 01:28:19:279.335,5299279.335,39.782,0,0,6,no,-4,-2,ON
6, 01:28:19:319.122,5299319.122,39.787,0,0,7,no,-5,-2,ON
7, 01:28:19:357.997,5299357.997,38.874,0,0,8,no,-5,-2,ON
8, 01:28:19:397.621,5299397.621,39.625,0,0,9,no,-5,-2,ON
9, 01:28:19:437.394,5299437.394,39.773,0,0,10,no,-5,-2,ON
10, 01:28:19:476.730,5299476.730,39.336,0,0,11,no,-3,-1,ON
11, 01:28:19:516.350,5299516.350,39.620,0,0,12,no,-2,0,ON
12, 01:28:19:555.490,5299555.490,39.140,0,0,13,no,-2,0,ON
13, 01:28:19:595.371,5299595.371,39.881,0,0,14,no,-3,0,ON
14, 01:28:19:633.969,5299633.969,38.598,0,0,15,no,-4,-1,ON
15, 01:28:19:673.600,5299673.600,39.631,0,0,16,no,-5,-2,ON
16, 01:28:19:714.206,5299714.206,40.606,0,0,17,no,-5,-2,ON
17, 01:28:19:753.425,5299753.425,39.219,0,0,18,no,-5,-2,ON
18, 01:28:19:793.009,5299793.009,39.584,0,0,19,no,-5,-2,ON
19, 01:28:19:831.757,5299831.757,38.749,0,0,20,no,-5,-2,ON
20, 01:28:19:871.236,5299871.236,39.479,0,0,21,no,-5,-2,ON
21, 01:28:19:910.407,5299910.407,39.171,0,0,22,no,-3,-1,ON
22, 01:28:19:950.049,5299950.049,39.642,0,0,23,no,-2,0,ON
23, 01:28:19:989.459,5299989.459,39.409,0,0,24,no,-3,0,ON
24, 01:28:20:29.317,5300029.317,39.859,0,0,25,no,-3,0,ON
25, 01:28:20:70.012,5300070.012,40.695,0,0,26,no,-4,-1,ON
26, 01:28:20:108.247,5300108.247,38.234,0,0,27,no,-5,-2,ON
27, 01:28:20:148.522,5300148.522,40.275,0,0,28,no,-5,-2,ON
28, 01:28:20:186.981,5300186.981,38.459,0,0,29,no,-5,-2,ON
29, 01:28:20:226.400,5300226.400,39.419,0,0,30,no,-5,-2,ON
30, 01:28:20:267.071,5300267.071,40.671,0,0,31,no,-6,-2,ON
31, 01:28:20:306.428,5300306.428,39.357,0,0,32,no,-5,-2,ON
32, 01:28:20:345.278,5300345.278,38.850,0,0,33,no,-3,0,ON
33, 01:28:20:384.548,5300384.548,39.271,0,0,34,no,-2,0,ON
34, 01:28:20:424.105,5300424.105,39.557,0,0,35,no,-3,0,ON
35, 01:28:20:463.387,5300463.387,39.282,0,0,36,no,-4,-1,ON
36, 01:28:20:503.785,5300503.785,40.397,0,0,37,no,-5,-2,ON
37, 01:28:20:543.241,5300543.241,39.456,0,0,38,no,-5,-2,ON
38, 01:28:20:581.864,5300581.864,38.624,0,0,39,no,-5,-2,ON
39, 01:28:20:621.731,5300621.731,39.866,0,0,40,no,-6,-2,ON
40, 01:28:20:660.997,5300660.997,39.266,0,0,41,no,-6,-2,ON
41, 01:28:20:700.543,5300700.543,39.545,0,0,42,no,-6,-2,ON
42, 01:28:20:739.916,5300739.916,39.374,0,0,43,no,-4,-1,ON
43, 01:28:20:780.272,5300780.272,40.355,0,0,44,no,-2,0,ON
44, 01:28:20:819.073,5300819.073,38.801,0,0,45,no,-2,0,ON
45, 01:28:20:858.964,5300858.964,39.891,0,0,46,no,-3,-1,ON
46, 01:28:20:899.105,5300899.105,40.141,0,0,47,no,-4,-1,ON
47, 01:28:20:937.960,5300937.960,38.854,0,0,48,no,-5,-2,ON
48, 01:28:20:977.124,5300977.124,39.164,0,0,49,no,-5,-2,ON
49, 01:28:21:16.922,5301016.922,39.799,0,0,50,no,-5,-1,ON
50, 01:28:21:57.177,5301057.177,40.254,0,0,51,no,-5,-1,ON
51, 01:28:21:95.872,5301095.872,38.695,0,0,52,no,-5,0,ON
52, 01:28:21:135.412,5301135.412,39.540,0,0,53,no,-5,0,ON
53, 01:28:21:174.727,5301174.727,39.315,0,0,54,no,-3,2,ON
54, 01:28:21:214.550,5301214.550,39.822,0,0,55,no,-2,3,ON
55, 01:28:21:253.662,5301253.662,39.112,0,0,56,no,-2,4,ON
56, 01:28:21:292.783,5301292.783,39.121,0,0,57,no,-2,4,ON
57, 01:28:21:332.361,5301332.361,39.578,0,0,58,no,-3,4,ON
58, 01:28:21:371.729,5301371.729,39.368,0,0,59,no,-4,4,ON
59, 01:28:21:411.314,5301411.314,39.585,0,0,60,no,-4,4,ON
60, 01:28:21:450.927,5301450.927,39.613,0,0,61,no,-4,5,ON
61, 01:28:21:490.469,5301490.469,39.542,0,0,62,no,-4,5,ON
62, 01:28:21:530.128,5301530.128,39.658,0,0,63,no,-4,6,ON
63, 01:28:21:569.285,5301569.285,39.157,0,0,64,no,-3,6,ON
64, 01:28:21:608.914,5301608.914,39.630,0,0,65,no,-1,9,ON
65, 01:28:21:648.472,5301648.472,39.557,0,0,66,no,1,11,ON
66, 01:28:21:689.331,5301689.331,40.859,0,0,67,no,0,11,ON
67, 01:28:21:727.380,5301727.380,38.049,0,0,68,no,0,11,ON
68, 01:28:21:767.702,5301767.702,40.322,0,0,69,no,-1,11,ON
69, 01:28:21:807.028,5301807.028,39.326,0,0,70,no,-1,11,ON
70, 01:28:21:845.599,5301845.599,38.571,0,0,71,no,-1,9,ON
71, 01:28:21:885.655,5301885.655,40.056,0,0,72,no,-1,7,ON
72, 01:28:21:925.617,5301925.617,39.962,0,0,73,no,-2,6,ON
73, 01:28:21:964.753,5301964.753,39.136,0,0,74,no,-3,5,ON
74, 01:28:22:3.973,5302003.973,39.220,0,0,75,no,-2,4,ON
75, 01:28:22:43.505,5302043.505,39.532,0,0,76,no,-1,6,ON
76, 01:28:22:83.469,5302083.469,39.964,0,0,77,no,0,5,ON
77, 01:28:22:122.385,5302122.385,38.916,0,0,78,no,0,4,ON
78, 01:28:22:161.754,5302161.754,39.369,0,0,79,no,-1,3,ON
79, 01:28:22:202.132,5302202.132,40.378,0,0,80,no,-2,2,ON
80, 01:28:22:240.760,5302240.760,38.627,0,0,81,no,-3,1,ON
81, 01:28:22:280.401,5302280.401,39.641,0,0,82,no,-4,1,ON
82, 01:28:22:319.744,5302319.744,39.343,0,0,83,no,-4,1,ON
83, 01:28:22:359.334,5302359.334,39.590,0,0,84,no,-4,0,ON
84, 01:28:22:398.770,5302398.770,39.436,0,0,85,no,-5,0,ON
85, 01:28:22:439.461,5302439.461,40.691,0,0,86,no,-2,0,ON
86, 01:28:22:477.941,5302477.941,38.479,0,0,87,no,0,2,ON
87, 01:28:22:517.555,5302517.555,39.615,0,0,88,no,0,2,ON
88, 01:28:22:556.824,5302556.824,39.268,0,0,89,no,-1,1,ON
89, 01:28:22:596.365,5302596.365,39.542,0,0,90,no,-3,0,ON
90, 01:28:22:635.834,5302635.834,39.468,0,0,91,no,-4,-1,ON
91, 01:28:22:675.226,5302675.226,39.393,0,0,92,no,-5,-1,ON
92, 01:28:22:715.010,5302715.010,39.783,0,0,93,no,-5,-1,ON
93, 01:28:22:754.296,5302754.296,39.286,0,0,94,no,-4,-1,ON
94, 01:28:22:793.856,5302793.856,39.560,0,0,95,no,-4,-1,ON
95, 01:28:22:833.464,5302833.464,39.608,0,0,96,no,-4,-1,ON
96, 01:28:22:873.236,5302873.236,39.772,0,0,97,no,-3,-1,ON
97, 01:28:22:913.219,5302913.219,39.983,0,0,98,no,-2,1,ON
98, 01:28:22:951.952,5302951.952,38.733,0,0,99,no,-2,1,ON
99, 01:28:22:991.193,5302991.193,39.241,0,0,100,no,-3,0,ON
100, 01:28:23:30.911,5303030.911,39.718,0,0,101,no,-4,-1,ON
101, 01:28:23:70.503,5303070.503,39.592,0,0,102,no,-4,-1,ON
102, 01:28:23:110.505,5303110.505,40.002,0,0,103,no,-4,-2,ON
103, 01:28:23:149.347,5303149.347,38.842,0,0,104,no,-5,-2,ON
104, 01:28:23:188.803,5303188.803,39.456,0,0,105,no,-5,-2,ON
105, 01:28:23:228.321,5303228.321,39.518,0,0,106,no,-6,-2,ON
106, 01:28:23:267.855,5303267.855,39.534,0,0,107,no,-6,-2,ON
107, 01:28:23:307.289,5303307.289,39.434,0,0,108,no,-4,0,ON
108, 01:28:23:346.713,5303346.713,39.423,0,0,109,no,-2,0,ON
109, 01:28:23:386.364,5303386.364,39.652,0,0,110,no,-3,0,ON
110, 01:28:23:425.839,5303425.839,39.475,0,0,111,no,-3,0,ON
111, 01:28:23:465.623,5303465.623,39.784,0,0,112,no,-4,-1,ON
112, 01:28:23:504.794,5303504.794,39.171,0,0,113,no,-5,-2,ON
113, 01:28:23:543.951,5303543.951,39.157,0,0,114,no,-5,-2,ON
114, 01:28:23:583.500,5303583.500,39.549,0,0,115,no,-5,-2,ON
115, 01:28:23:623.034,5303623.034,39.533,0,0,116,no,-6,-2,ON
116, 01:28:23:662.574,5303662.574,39.540,0,0,117,no,-6,-2,ON
117, 01:28:23:702.170,5303702.170,39.596,0,0,118,no,-6,-2,ON
118, 01:28:23:741.621,5303741.621,39.451,0,0,119,no,-4,0,ON
119, 01:28:23:782.128,5303782.128,40.507,0,0,120,no,-3,0,ON
120, 01:28:23:820.546,5303820.546,38.418,0,0,121,no,-3,0,ON
121, 01:28:23:860.250,5303860.250,39.704,0,0,122,no,-4,-1,ON
122, 01:28:23:899.495,5303899.495,39.246,0,0,123,no,-5,-2,ON
123, 01:28:23:939.139,5303939.139,39.644,0,0,124,no,-5,-2,ON
124, 01:28:23:978.532,5303978.532,39.393,0,0,125,no,-5,-2,ON
125, 01:28:24:18.114,5304018.114,39.582,0,0,126,no,-6,-2,ON
126, 01:28:24:57.539,5304057.539,39.425,0,0,127,no,-6,-2,ON
127, 01:28:24:96.982,5304096.982,39.442,0,0,128,no,-6,-2,ON
128, 01:28:24:136.596,5304136.596,39.615,0,0,129,no,-5,-2,ON
129, 01:28:24:175.986,5304175.986,39.390,0,0,130,no,-3,0,ON
130, 01:28:24:215.973,5304215.973,39.986,0,0,131,no,-3,0,ON
131, 01:28:24:255.036,5304255.036,39.063,0,0,132,no,-4,0,ON
132, 01:28:24:294.544,5304294.544,39.508,0,0,133,no,-4,-1,ON
133, 01:28:24:334.362,5304334.362,39.817,0,0,134,no,-5,-2,ON
134, 01:28:24:373.860,5304373.860,39.498,0,0,135,no,-5,-2,ON
135, 01:28:24:413.865,5304413.865,40.005,0,0,136,no,-6,-2,ON
136, 01:28:24:452.717,5304452.717,38.852,0,0,137,no,-6,-2,ON
137, 01:28:24:492.007,5304492.007,39.290,0,0,138,no,-6,-2,ON
138, 01:28:24:531.827,5304531.827,39.820,0,0,139,no,-6,-2,ON
139, 01:28:24:571.520,5304571.520,39.693,0,0,140,no,-5,-1,ON
140, 01:28:24:610.380,5304610.380,38.860,0,0,141,no,-3,0,ON
141, 01:28:24:649.701,5304649.701,39.321,0,0,142,no,-3,0,ON
142, 01:28:24:690.003,5304690.003,40.302,0,0,143,no,-4,-1,ON
143, 01:28:24:728.895,5304728.895,38.891,0,0,144,no,-5,-1,ON
144, 01:28:24:768.411,5304768.411,39.516,0,0,145,no,-6,-2,ON
145, 01:28:24:807.894,5304807.894,39.483,0,0,146,no,-6,-2,ON
146, 01:28:24:847.372,5304847.372,39.478,0,0,147,no,-6,-2,ON
147, 01:28:24:887.482,5304887.482,40.110,0,0,148,no,-7,-2,ON
148, 01:28:24:926.816,5304926.816,39.334,0,0,149,no,-6,-2,ON
149, 01:28:24:965.875,5304965.875,39.059,0,0,150,no,-6,-1,ON
150, 01:28:25:5.638,5305005.638,39.763,0,0,151,no,-4,1,ON
151, 01:28:25:44.780,5305044.780,39.142,0,0,152,no,-2,2,ON
152, 01:28:25:84.467,5305084.467,39.687,0,0,153,no,-3,2,ON
153, 01:28:25:123.869,5305123.869,39.402,0,0,154,no,-3,3,ON
154, 01:28:25:163.353,5305163.353,39.484,0,0,155,no,-4,3,ON
155, 01:28:25:203.831,5305203.831,40.478,0,0,156,no,-5,2,ON
156, 01:28:25:242.723,5305242.723,38.892,0,0,157,no,-4,3,ON
157, 01:28:25:281.889,5305281.889,39.166,0,0,158,no,-4,4,ON
158, 01:28:25:321.515,5305321.515,39.626,0,0,159,no,-4,4,ON
159, 01:28:25:360.807,5305360.807,39.292,0,0,160,no,-4,5,ON
160, 01:28:25:400.629,5305400.629,39.822,0,0,161,no,-4,5,ON
161, 01:28:25:439.913,5305439.913,39.284,0,0,162,no,-1,8,ON
162, 01:28:25:479.584,5305479.584,39.671,0,0,163,no,0,9,ON
163, 01:28:25:518.977,5305518.977,39.394,0,0,164,no,0,10,ON
164, 01:28:25:559.316,5305559.316,40.339,0,0,165,no,0,10,ON
165, 01:28:25:597.991,5305597.991,38.675,0,0,166,no,-1,10,ON
166, 01:28:25:637.739,5305637.739,39.748,0,0,167,no,-1,10,ON
167, 01:28:25:677.021,5305677.021,39.282,0,0,168,no,-1,10,ON
168, 01:28:25:716.473,5305716.473,39.452,0,0,169,no,-1,10,ON
169, 01:28:25:756.772,5305756.772,40.299,0,0,170,no,-1,8,ON
170, 01:28:25:795.555,5305795.555,38.783,0,0,171,no,-2,7,ON
171, 01:28:25:835.005,5305835.005,39.450,0,0,172,no,-2,5,ON
172, 01:28:25:874.366,5305874.366,39.360,0,0,173,no,0,7,ON
173, 01:28:25:914.590,5305914.590,40.225,0,0,174,no,1,6,ON
174, 01:28:25:953.217,5305953.217,38.627,0,0,175,no,0,6,ON
175, 01:28:25:994.654,5305994.654,41.437,0,0,176,no,-1,4,ON
176, 01:28:26:32.233,5306032.233,37.580,0,0,177,no,-1,3,ON
177, 01:28:26:72.011,5306072.011,39.778,0,0,178,no,-2,1,ON
178, 01:28:26:111.277,5306111.277,39.266,0,0,179,no,-3,1,ON
179, 01:28:26:151.356,5306151.356,40.079,0,0,180,no,-4,1,ON
180, 01:28:26:190.602,5306190.602,39.246,0,0,181,no,-4,0,ON
181, 01:28:26:230.482,5306230.482,39.880,0,0,182,no,-5,0,ON
182, 01:28:26:269.239,5306269.239,38.756,0,0,183,no,-4,0,ON
183, 01:28:26:309.122,5306309.122,39.883,0,0,184,no,-1,2,ON
184, 01:28:26:348.255,5306348.255,39.133,0,0,185,no,-1,2,ON
185, 01:28:26:388.676,5306388.676,40.421,0,0,186,no,-1,2,ON
186, 01:28:26:427.399,5306427.399,38.723,0,0,187,no,-2,1,ON
187, 01:28:26:466.867,5306466.867,39.468,0,0,188,no,-4,0,ON
188, 01:28:26:506.839,5306506.839,39.972,0,0,189,no,-5,-1,ON
189, 01:28:26:545.923,5306545.923,39.085,0,0,190,no,-5,-1,ON
190, 01:28:26:585.240,5306585.240,39.317,0,0,191,no,-6,-1,ON
191, 01:28:26:625.191,5306625.191,39.950,0,0,192,no,-6,-1,ON
192, 01:28:26:665.209,5306665.209,40.018,0,0,193,no,-5,-1,ON
193, 01:28:26:703.864,5306703.864,38.655,0,0,194,no,-4,-1,ON
194, 01:28:26:743.078,5306743.078,39.214,0,0,195,no,-2,1,ON
195, 01:28:26:782.711,5306782.711,39.633,0,0,196,no,-2,1,ON
196, 01:28:26:822.027,5306822.027,39.315,0,0,197,no,-4,0,ON
197, 01:28:26:862.604,5306862.604,40.577,0,0,198,no,-5,-1,ON
198, 01:28:26:901.283,5306901.283,38.679,0,0,199,no,-6,-1,ON
199, 01:28:26:941.294,5306941.294,40.011,0,0,200,no,-6,-2,ON
200, 01:28:26:980.448,5306980.448,39.154,0,0,201,no,-5,-2,ON
201, 01:28:27:19.917,5307019.917,39.469,0,0,202,no,-6,-2,ON
202, 01:28:27:59.165,5307059.165,39.248,0,0,203,no,-6,-2,ON
203, 01:28:27:98.650,5307098.650,39.485,0,0,204,no,-6,-2,ON
204, 01:28:27:138.761,5307138.761,40.111,0,0,205,no,-5,-1,ON
205, 01:28:27:177.796,5307177.796,39.035,0,0,206,no,-3,0,ON
206, 01:28:27:217.667,5307217.667,39.871,0,0,207,no,-3,0,ON
207, 01:28:27:256.934,5307256.934,39.267,0,0,208,no,-4,-1,ON
208, 01:28:27:296.052,5307296.052,39.118,0,0,209,no,-5,-1,ON
209, 01:28:27:335.703,5307335.703,39.651,0,0,210,no,-5,-2,ON
210, 01:28:27:375.112,5307375.112,39.409,0,0,211,no,-6,-2,ON
211, 01:28:27:414.733,5307414.733,39.622,0,0,212,no,-6,-2,ON
212, 01:28:27:454.144,5307454.144,39.410,0,0,213,no,-6,-2,ON
213, 01:28:27:493.743,5307493.743,39.599,0,0,214,no,-6,-2,ON
214, 01:28:27:533.285,5307533.285,39.542,0,0,215,no,-6,-2,ON
215, 01:28:27:572.778,5307572.778,39.494,0,0,216,no,-4,-1,ON
216, 01:28:27:612.083,5307612.083,39.304,0,0,217,no,-3,0,ON
217, 01:28:27:651.952,5307651.952,39.870,0,0,218,no,-4,0,ON
218, 01:28:27:691.763,5307691.763,39.811,0,0,219,no,-4,-1,ON
219, 01:28:27:730.604,5307730.604,38.841,0,0,220,no,-5,-1,ON
220, 01:28:27:770.709,5307770.709,40.105,0,0,221,no,-6,-2,ON
221, 01:28:27:809.492,5307809.492,38.783,0,0,222,no,-6,-2,ON
222, 01:28:27:848.918,5307848.918,39.426,0,0,223,no,-6,-2,ON
223, 01:28:27:888.537,5307888.537,39.619,0,0,224,no,-6,-2,ON
224, 01:28:27:927.930,5307927.930,39.393,0,0,225,no,-6,-2,ON
225, 01:28:27:967.584,5307967.584,39.654,0,0,226,no,-6,-2,ON
226, 01:28:28:7.723,5308007.723,40.139,0,0,227,no,-4,0,ON
227, 01:28:28:46.621,5308046.621,38.898,0,0,228,no,-3,0,ON
228, 01:28:28:86.534,5308086.534,39.913,0,0,229,no,-4,0,ON
229, 01:28:28:125.694,5308125.694,39.160,0,0,230,no,-5,-1,ON
230, 01:28:28:165.207,5308165.207,39.513,0,0,231,no,-6,-2,ON
231, 01:28:28:204.725,5308204.725,39.518,0,0,232,no,-6,-2,ON
232, 01:28:28:244.166,5308244.166,39.441,0,0,233,no,-6,-2,ON
233, 01:28:28:283.585,5308283.585,39.419,0,0,234,no,-6,-2,ON
234, 01:28:28:323.045,5308323.045,39.460,0,0,235,no,-6,-2,ON
235, 01:28:28:362.445,5308362.445,39.400,0,0,236,no,-7,-2,ON
236, 01:28:28:402.087,5308402.087,39.643,0,0,237,no,-6,-2,ON
237, 01:28:28:442.863,5308442.863,40.776,0,0,238,no,-4,0,ON
238, 01:28:28:481.894,5308481.894,39.031,0,0,239,no,-4,0,ON
239, 01:28:28:520.656,5308520.656,38.762,0,0,240,no,-4,-1,ON
240, 01:28:28:560.025,5308560.025,39.369,0,0,241,no,-5,-1,ON
241, 01:28:28:599.594,5308599.594,39.568,0,0,242,no,-6,-2,ON
242, 01:28:28:639.088,5308639.088,39.494,0,0,243,no,-6,-2,ON
243, 01:28:28:678.773,5308678.773,39.685,0,0,244,no,-7,-2,ON
244, 01:28:28:719.069,5308719.069,40.296,0,0,245,no,-7,-2,ON
245, 01:28:28:757.946,5308757.946,38.877,0,0,246,no,-7,-2,ON
246, 01:28:28:797.461,5308797.461,39.515,0,0,247,no,-7,-2,ON
247, 01:28:28:837.563,5308837.563,40.102,0,0,248,no,-5,-1,ON
248, 01:28:28:876.319,5308876.319,38.756,0,0,249,no,-3,1,ON
249, 01:28:28:915.708,5308915.708,39.389,0,0,250,no,-3,1,ON
250, 01:28:28:955.499,5308955.499,39.791,0,0,251,no,-4,2,ON
251, 01:28:28:994.926,5308994.926,39.428,0,0,252,no,-4,2,ON
252, 01:28:29:34.598,5309034.598,39.672,0,0,253,no,-5,2,ON
253, 01:28:29:74.676,5309074.676,40.078,0,0,254,no,-5,2,ON
254, 01:28:29:112.981,5309112.981,38.305,0,0,255,no,-5,3,ON
255, 01:28:29:152.862,5309152.862,39.881,0,0,256,no,-4,3,ON
256, 01:28:29:192.069,5309192.069,39.207,0,0,257,no,-4,4,ON
