FRAME_INDEX, TIME_STAMP(hh:mm:ss:ms), TIME_STAMP(tick), FRAME_INTERVAL(ms), STIM_DELAY, STIM_INDEX, BACKGROUND_STIM, STIM_LOC_X, STIM_LOC_Y, TRACKING_STATUS
0, 02:06:23:865.027,7583865.027,39.844,0,0,1,no,-8,-1,ON
1, 02:06:23:904.108,7583904.108,39.081,0,0,2,no,-8,-1,ON
2, 02:06:23:943.678,7583943.678,39.570,0,0,3,no,-8,-1,ON
3, 02:06:23:983.113,7583983.113,39.435,0,0,4,no,-9,-1,ON
4, 02:06:24:22.624,7584022.624,39.511,0,0,5,no,-9,-2,ON
5, 02:06:24:62.077,7584062.077,39.453,0,0,6,no,-8,0,ON
6, 02:06:24:102.050,7584102.050,39.973,0,0,7,no,-7,0,ON
7, 02:06:24:141.109,7584141.109,39.060,0,0,8,no,-7,0,ON
8, 02:06:24:180.886,7584180.886,39.777,0,0,9,no,-7,0,ON
9, 02:06:24:220.333,7584220.333,39.447,0,0,10,no,-8,-1,ON
10, 02:06:24:259.584,7584259.584,39.251,0,0,11,no,-8,-1,ON
11, 02:06:24:299.324,7584299.324,39.739,0,0,12,no,-8,-1,ON
12, 02:06:24:338.811,7584338.811,39.487,0,0,13,no,-8,-1,ON
13, 02:06:24:378.169,7584378.169,39.359,0,0,14,no,-8,-1,ON
14, 02:06:24:417.437,7584417.437,39.268,0,0,15,no,-9,-1,ON
15, 02:06:24:457.081,7584457.081,39.644,0,0,16,no,-9,-2,ON
16, 02:06:24:496.361,7584496.361,39.280,0,0,17,no,-8,0,ON
17, 02:06:24:536.805,7584536.805,40.444,0,0,18,no,-7,0,ON
18, 02:06:24:575.517,7584575.517,38.712,0,0,19,no,-7,0,ON
19, 02:06:24:616.084,7584616.084,40.567,0,0,20,no,-7,0,ON
20, 02:06:24:654.402,7584654.402,38.317,0,0,21,no,-8,-1,ON
21, 02:06:24:693.971,7584693.971,39.569,0,0,22,no,-8,-1,ON
22, 02:06:24:733.893,7584733.893,39.923,0,0,23,no,-8,-1,ON
23, 02:06:24:773.606,7584773.606,39.712,0,0,24,no,-8,-1,ON
24, 02:06:24:812.818,7584812.818,39.212,0,0,25,no,-9,-1,ON
25, 02:06:24:852.180,7584852.180,39.363,0,0,26,no,-9,-1,ON
26, 02:06:24:891.544,7584891.544,39.363,0,0,27,no,-9,-2,ON
27, 02:06:24:931.164,7584931.164,39.620,0,0,28,no,-8,-1,ON
28, 02:06:24:970.432,7584970.432,39.268,0,0,29,no,-7,0,ON
29, 02:06:25:9.836,7585009.836,39.404,0,0,30,no,-7,0,ON
30, 02:06:25:49.667,7585049.667,39.831,0,0,31,no,-7,0,ON
