FRAME_INDEX, TIME_STAMP(hh:mm:ss:ms), TIME_STAMP(tick), FRAME_INTERVAL(ms), STIM_DELAY, STIM_INDEX, BACKGROUND_STIM, STIM_LOC_X, STIM_LOC_Y, TRACKING_STATUS
0, 22:21:50:140.256,80510140.256,39.120,0,0,1,no,-3,4,ON
1, 22:21:50:179.736,80510179.736,39.480,0,0,2,no,-3,2,ON
2, 22:21:50:219.211,80510219.211,39.476,0,0,3,no,-4,2,ON
3, 22:21:50:258.809,80510258.809,39.598,0,0,4,no,-4,2,ON
4, 22:21:50:298.123,80510298.123,39.314,0,0,5,no,-5,2,ON
5, 22:21:50:337.888,80510337.888,39.765,0,0,6,no,-5,2,ON
6, 22:21:50:377.272,80510377.272,39.383,0,0,7,no,-6,2,ON
7, 22:21:50:417.022,80510417.022,39.750,0,0,8,no,-5,2,ON
8, 22:21:50:456.147,80510456.147,39.125,0,0,9,no,-4,4,ON
9, 22:21:50:495.676,80510495.676,39.529,0,0,10,no,-3,5,ON
10, 22:21:50:535.171,80510535.171,39.495,0,0,11,no,-3,4,ON
11, 22:21:50:574.774,80510574.774,39.603,0,0,12,no,-3,3,ON
12, 22:21:50:614.289,80510614.289,39.515,0,0,13,no,-4,2,ON
13, 22:21:50:653.785,80510653.785,39.497,0,0,14,no,-4,1,ON
14, 22:21:50:693.299,80510693.299,39.513,0,0,15,no,-4,2,ON
15, 22:21:50:732.854,80510732.854,39.555,0,0,16,no,-5,2,ON
16, 22:21:50:772.159,80510772.159,39.305,0,0,17,no,-5,2,ON
17, 22:21:50:811.712,80510811.712,39.553,0,0,18,no,-5,2,ON
18, 22:21:50:851.189,80510851.189,39.477,0,0,19,no,-4,1,ON
19, 22:21:50:890.759,80510890.759,39.570,0,0,20,no,-4,3,ON
20, 22:21:50:930.165,80510930.165,39.406,0,0,21,no,-2,4,ON
21, 22:21:50:969.548,80510969.548,39.383,0,0,22,no,-2,4,ON
22, 22:21:51:9.195,80511009.195,39.647,0,0,23,no,-2,3,ON
23, 22:21:51:48.549,80511048.549,39.354,0,0,24,no,-3,2,ON
24, 22:21:51:88.018,80511088.018,39.469,0,0,25,no,-3,1,ON
25, 22:21:51:127.622,80511127.622,39.604,0,0,26,no,-3,1,ON
26, 22:21:51:167.320,80511167.320,39.698,0,0,27,no,-4,1,ON
27, 22:21:51:206.587,80511206.587,39.267,0,0,28,no,-4,1,ON
28, 22:21:51:246.027,80511246.027,39.440,0,0,29,no,-4,1,ON
29, 22:21:51:285.616,80511285.616,39.589,0,0,30,no,-3,1,ON
30, 22:21:51:325.130,80511325.130,39.515,0,0,31,no,-3,3,ON
31, 22:21:51:364.629,80511364.629,39.499,0,0,32,no,-1,4,ON
32, 22:21:51:404.186,80511404.186,39.557,0,0,33,no,-1,4,ON
33, 22:21:51:443.616,80511443.616,39.430,0,0,34,no,-1,3,ON
34, 22:21:51:483.345,80511483.345,39.728,0,0,35,no,-2,1,ON
35, 22:21:51:522.623,80511522.623,39.279,0,0,36,no,-3,1,ON
36, 22:21:51:562.222,80511562.222,39.599,0,0,37,no,-3,1,ON
37, 22:21:51:601.856,80511601.856,39.634,0,0,38,no,-3,1,ON
38, 22:21:51:641.283,80511641.283,39.427,0,0,39,no,-4,1,ON
39, 22:21:51:680.815,80511680.815,39.531,0,0,40,no,-5,2,ON
40, 22:21:51:720.208,80511720.208,39.394,0,0,41,no,-4,2,ON
41, 22:21:51:759.670,80511759.670,39.462,0,0,42,no,-4,4,ON
42, 22:21:51:799.157,80511799.157,39.487,0,0,43,no,-2,6,ON
43, 22:21:51:838.879,80511838.879,39.722,0,0,44,no,-3,6,ON
44, 22:21:51:878.231,80511878.231,39.352,0,0,45,no,-3,6,ON
45, 22:21:51:917.969,80511917.969,39.738,0,0,46,no,-4,5,ON
46, 22:21:51:957.216,80511957.216,39.247,0,0,47,no,-5,5,ON
47, 22:21:51:997.001,80511997.001,39.785,0,0,48,no,-5,6,ON
48, 22:21:52:36.213,80512036.213,39.212,0,0,49,no,-6,6,ON
49, 22:21:52:75.800,80512075.800,39.586,0,0,50,no,-7,7,ON
50, 22:21:52:115.142,80512115.142,39.342,0,0,51,no,-7,8,ON
51, 22:21:52:154.659,80512154.659,39.517,0,0,52,no,-7,9,ON
52, 22:21:52:194.150,80512194.150,39.491,0,0,53,no,-7,11,ON
53, 22:21:52:233.843,80512233.843,39.693,0,0,54,no,-5,14,ON
54, 22:21:52:273.161,80512273.161,39.319,0,0,55,no,-5,14,ON
55, 22:21:52:312.773,80512312.773,39.611,0,0,56,no,-6,14,ON
56, 22:21:52:352.242,80512352.242,39.469,0,0,57,no,-6,13,ON
57, 22:21:52:391.772,80512391.772,39.530,0,0,58,no,-7,13,ON
58, 22:21:52:431.225,80512431.225,39.453,0,0,59,no,-7,14,ON
59, 22:21:52:470.784,80512470.784,39.559,0,0,60,no,-7,14,ON
60, 22:21:52:510.230,80512510.230,39.446,0,0,61,no,-6,12,ON
61, 22:21:52:549.840,80512549.840,39.610,0,0,62,no,-6,11,ON
62, 22:21:52:589.260,80512589.260,39.420,0,0,63,no,-5,10,ON
63, 22:21:52:628.850,80512628.850,39.590,0,0,64,no,-5,10,ON
64, 22:21:52:668.237,80512668.237,39.387,0,0,65,no,-2,11,ON
65, 22:21:52:707.708,80512707.708,39.471,0,0,66,no,-2,10,ON
66, 22:21:52:747.129,80512747.129,39.421,0,0,67,no,-2,9,ON
67, 22:21:52:786.674,80512786.674,39.544,0,0,68,no,-2,6,ON
68, 22:21:52:826.112,80512826.112,39.438,0,0,69,no,-3,5,ON
69, 22:21:52:865.689,80512865.689,39.577,0,0,70,no,-3,5,ON
70, 22:21:52:905.191,80512905.191,39.501,0,0,71,no,-4,4,ON
71, 22:21:52:944.711,80512944.711,39.521,0,0,72,no,-4,4,ON
72, 22:21:52:984.528,80512984.528,39.817,0,0,73,no,-4,4,ON
73, 22:21:53:23.661,80513023.661,39.133,0,0,74,no,-3,4,ON
74, 22:21:53:63.251,80513063.251,39.589,0,0,75,no,-3,5,ON
75, 22:21:53:103.042,80513103.042,39.791,0,0,76,no,-2,6,ON
76, 22:21:53:142.289,80513142.289,39.247,0,0,77,no,-2,6,ON
77, 22:21:53:181.958,80513181.958,39.669,0,0,78,no,-2,5,ON
78, 22:21:53:221.302,80513221.302,39.344,0,0,79,no,-3,3,ON
79, 22:21:53:260.839,80513260.839,39.537,0,0,80,no,-4,3,ON
80, 22:21:53:300.260,80513300.260,39.420,0,0,81,no,-4,2,ON
81, 22:21:53:339.811,80513339.811,39.551,0,0,82,no,-4,2,ON
82, 22:21:53:379.289,80513379.289,39.479,0,0,83,no,-4,2,ON
83, 22:21:53:419.086,80513419.086,39.797,0,0,84,no,-5,3,ON
84, 22:21:53:458.197,80513458.197,39.111,0,0,85,no,-5,2,ON
85, 22:21:53:497.872,80513497.872,39.675,0,0,86,no,-5,3,ON
86, 22:21:53:537.320,80513537.320,39.448,0,0,87,no,-3,5,ON
87, 22:21:53:576.937,80513576.937,39.617,0,0,88,no,-3,5,ON
88, 22:21:53:616.321,80513616.321,39.384,0,0,89,no,-2,4,ON
89, 22:21:53:655.907,80513655.907,39.587,0,0,90,no,-3,3,ON
90, 22:21:53:695.326,80513695.326,39.418,0,0,91,no,-4,2,ON
91, 22:21:53:734.973,80513734.973,39.647,0,0,92,no,-4,2,ON
92, 22:21:53:774.305,80513774.305,39.332,0,0,93,no,-5,2,ON
93, 22:21:53:813.836,80513813.836,39.530,0,0,94,no,-5,1,ON
94, 22:21:53:853.285,80513853.285,39.450,0,0,95,no,-6,2,ON
95, 22:21:53:893.470,80513893.470,40.185,0,0,96,no,-5,2,ON
96, 22:21:53:932.228,80513932.228,38.758,0,0,97,no,-5,3,ON
97, 22:21:53:971.808,80513971.808,39.580,0,0,98,no,-4,4,ON
98, 22:21:54:11.326,80514011.326,39.518,0,0,99,no,-3,5,ON
99, 22:21:54:50.920,80514050.920,39.594,0,0,100,no,-3,4,ON
100, 22:21:54:90.356,80514090.356,39.436,0,0,101,no,-4,2,ON
101, 22:21:54:129.847,80514129.847,39.491,0,0,102,no,-4,2,ON
102, 22:21:54:169.328,80514169.328,39.481,0,0,103,no,-5,1,ON
103, 22:21:54:208.820,80514208.820,39.492,0,0,104,no,-5,1,ON
104, 22:21:54:248.211,80514248.211,39.391,0,0,105,no,-5,1,ON
105, 22:21:54:288.510,80514288.510,40.299,0,0,106,no,-6,2,ON
