FRAME_INDEX, TIME_STAMP(hh:mm:ss:ms), TIME_STAMP(tick), FRAME_INTERVAL(ms), STIM_DELAY, STIM_INDEX, BACKGROUND_STIM, STIM_LOC_X, STIM_LOC_Y, TRACKING_STATUS
128, 22:15:05:621.503,80105621.503,39.636,0,0,129,no,8,12,ON
129, 22:15:05:661.000,80105661.000,39.496,0,0,130,no,8,11,ON
130, 22:15:05:700.973,80105700.973,39.974,0,0,131,no,8,10,ON
131, 22:15:05:740.015,80105740.015,39.041,0,0,132,no,8,10,ON
132, 22:15:05:779.867,80105779.867,39.852,0,0,133,no,8,9,ON
133, 22:15:05:818.849,80105818.849,38.982,0,0,134,no,9,8,ON
134, 22:15:05:858.444,80105858.444,39.595,0,0,135,no,10,9,ON
135, 22:15:05:897.961,80105897.961,39.517,0,0,136,no,11,10,ON
136, 22:15:05:937.957,80105937.957,39.996,0,0,137,no,11,9,ON
137, 22:15:05:977.051,80105977.051,39.094,0,0,138,no,10,8,ON
138, 22:15:06:16.465,80106016.465,39.415,0,0,139,no,10,6,ON
139, 22:15:06:55.734,80106055.734,39.269,0,0,140,no,9,6,ON
140, 22:15:06:95.566,80106095.566,39.832,0,0,141,no,9,6,ON
141, 22:15:06:134.941,80106134.941,39.375,0,0,142,no,9,5,ON
142, 22:15:06:174.506,80106174.506,39.565,0,0,143,no,8,5,ON
143, 22:15:06:214.150,80106214.150,39.644,0,0,144,no,8,5,ON
144, 22:15:06:253.500,80106253.500,39.351,0,0,145,no,8,5,ON
145, 22:15:06:293.263,80106293.263,39.763,0,0,146,no,8,6,ON
146, 22:15:06:332.350,80106332.350,39.086,0,0,147,no,10,8,ON
147, 22:15:06:371.784,80106371.784,39.434,0,0,148,no,10,7,ON
148, 22:15:06:411.535,80106411.535,39.751,0,0,149,no,10,6,ON
149, 22:15:06:450.868,80106450.868,39.333,0,0,150,no,9,5,ON
150, 22:15:06:490.561,80106490.561,39.694,0,0,151,no,8,4,ON
151, 22:15:06:529.949,80106529.949,39.388,0,0,152,no,8,4,ON
152, 22:15:06:569.501,80106569.501,39.551,0,0,153,no,8,4,ON
153, 22:15:06:608.869,80106608.869,39.368,0,0,154,no,7,4,ON
154, 22:15:06:648.367,80106648.367,39.498,0,0,155,no,7,4,ON
155, 22:15:06:687.912,80106687.912,39.545,0,0,156,no,7,4,ON
156, 22:15:06:727.501,80106727.501,39.589,0,0,157,no,7,4,ON
157, 22:15:06:766.976,80106766.976,39.475,0,0,158,no,9,6,ON
158, 22:15:06:806.748,80106806.748,39.772,0,0,159,no,10,7,ON
159, 22:15:06:845.940,80106845.940,39.192,0,0,160,no,10,6,ON
160, 22:15:06:885.575,80106885.575,39.635,0,0,161,no,9,5,ON
161, 22:15:06:924.909,80106924.909,39.335,0,0,162,no,8,4,ON
162, 22:15:06:964.555,80106964.555,39.645,0,0,163,no,8,3,ON
163, 22:15:07:4.069,80107004.069,39.514,0,0,164,no,8,4,ON
164, 22:15:07:43.541,80107043.541,39.472,0,0,165,no,7,3,ON
165, 22:15:07:83.026,80107083.026,39.485,0,0,166,no,7,4,ON
166, 22:15:07:122.657,80107122.657,39.631,0,0,167,no,7,3,ON
167, 22:15:07:161.966,80107161.966,39.309,0,0,168,no,7,2,ON
168, 22:15:07:201.677,80107201.677,39.710,0,0,169,no,8,4,ON
169, 22:15:07:240.963,80107240.963,39.287,0,0,170,no,9,5,ON
170, 22:15:07:280.477,80107280.477,39.513,0,0,171,no,9,5,ON
171, 22:15:07:319.968,80107319.968,39.491,0,0,172,no,9,4,ON
172, 22:15:07:359.450,80107359.450,39.482,0,0,173,no,9,3,ON
173, 22:15:07:398.934,80107398.934,39.484,0,0,174,no,8,2,ON
174, 22:15:07:438.453,80107438.453,39.519,0,0,175,no,8,2,ON
175, 22:15:07:478.353,80107478.353,39.900,0,0,176,no,7,2,ON
176, 22:15:07:517.303,80107517.303,38.950,0,0,177,no,6,2,ON
177, 22:15:07:556.964,80107556.964,39.661,0,0,178,no,6,3,ON
178, 22:15:07:596.643,80107596.643,39.679,0,0,179,no,7,2,ON
179, 22:15:07:635.745,80107635.745,39.102,0,0,180,no,7,3,ON
180, 22:15:07:675.368,80107675.368,39.623,0,0,181,no,9,5,ON
181, 22:15:07:714.835,80107714.835,39.467,0,0,182,no,9,5,ON
182, 22:15:07:754.305,80107754.305,39.471,0,0,183,no,9,4,ON
183, 22:15:07:794.110,80107794.110,39.804,0,0,184,no,9,3,ON
184, 22:15:07:833.584,80107833.584,39.474,0,0,185,no,8,2,ON
185, 22:15:07:873.018,80107873.018,39.434,0,0,186,no,8,2,ON
186, 22:15:07:912.612,80107912.612,39.594,0,0,187,no,7,2,ON
187, 22:15:07:951.911,80107951.911,39.298,0,0,188,no,7,2,ON
188, 22:15:07:991.539,80107991.539,39.628,0,0,189,no,7,3,ON
189, 22:15:08:30.949,80108030.949,39.410,0,0,190,no,7,3,ON
190, 22:15:08:70.503,80108070.503,39.554,0,0,191,no,7,3,ON
191, 22:15:08:110.245,80108110.245,39.742,0,0,192,no,8,6,ON
192, 22:15:08:149.623,80108149.623,39.378,0,0,193,no,9,7,ON
193, 22:15:08:188.928,80108188.928,39.304,0,0,194,no,9,7,ON
194, 22:15:08:228.918,80108228.918,39.990,0,0,195,no,8,6,ON
195, 22:15:08:267.979,80108267.979,39.062,0,0,196,no,7,6,ON
196, 22:15:08:307.531,80108307.531,39.551,0,0,197,no,7,6,ON
197, 22:15:08:346.895,80108346.895,39.364,0,0,198,no,7,7,ON
198, 22:15:08:386.355,80108386.355,39.460,0,0,199,no,6,8,ON
199, 22:15:08:425.820,80108425.820,39.464,0,0,200,no,5,8,ON
200, 22:15:08:465.634,80108465.634,39.814,0,0,201,no,5,9,ON
201, 22:15:08:504.969,80108504.969,39.336,0,0,202,no,5,10,ON
202, 22:15:08:544.438,80108544.438,39.469,0,0,203,no,6,12,ON
203, 22:15:08:583.927,80108583.927,39.489,0,0,204,no,7,14,ON
204, 22:15:08:623.493,80108623.493,39.566,0,0,205,no,7,15,ON
205, 22:15:08:662.996,80108662.996,39.503,0,0,206,no,7,15,ON
206, 22:15:08:702.495,80108702.495,39.499,0,0,207,no,7,15,ON
207, 22:15:08:741.920,80108741.920,39.425,0,0,208,no,6,15,ON
208, 22:15:08:781.551,80108781.551,39.631,0,0,209,no,6,15,ON
209, 22:15:08:821.038,80108821.038,39.487,0,0,210,no,6,14,ON
210, 22:15:08:860.678,80108860.678,39.640,0,0,211,no,7,13,ON
211, 22:15:08:899.884,80108899.884,39.206,0,0,212,no,7,12,ON
212, 22:15:08:939.604,80108939.604,39.720,0,0,213,no,7,11,ON
213, 22:15:08:979.258,80108979.258,39.654,0,0,214,no,8,10,ON
214, 22:15:09:18.625,80109018.625,39.366,0,0,215,no,9,11,ON
215, 22:15:09:58.000,80109058.000,39.375,0,0,216,no,11,11,ON
216, 22:15:09:97.535,80109097.535,39.535,0,0,217,no,11,10,ON
217, 22:15:09:137.382,80109137.382,39.847,0,0,218,no,11,8,ON
218, 22:15:09:176.515,80109176.515,39.133,0,0,219,no,10,6,ON
219, 22:15:09:216.023,80109216.023,39.508,0,0,220,no,9,5,ON
220, 22:15:09:255.462,80109255.462,39.438,0,0,221,no,9,5,ON
221, 22:15:09:295.144,80109295.144,39.683,0,0,222,no,9,5,ON
222, 22:15:09:334.637,80109334.637,39.492,0,0,223,no,9,5,ON
223, 22:15:09:374.066,80109374.066,39.430,0,0,224,no,8,5,ON
224, 22:15:09:413.584,80109413.584,39.518,0,0,225,no,9,4,ON
225, 22:15:09:452.953,80109452.953,39.369,0,0,226,no,9,6,ON
226, 22:15:09:492.517,80109492.517,39.564,0,0,227,no,11,7,ON
227, 22:15:09:531.962,80109531.962,39.445,0,0,228,no,10,7,ON
228, 22:15:09:571.478,80109571.478,39.516,0,0,229,no,10,6,ON
229, 22:15:09:611.042,80109611.042,39.564,0,0,230,no,10,4,ON
230, 22:15:09:650.641,80109650.641,39.599,0,0,231,no,9,4,ON
231, 22:15:09:690.050,80109690.050,39.409,0,0,232,no,9,3,ON
232, 22:15:09:729.947,80109729.947,39.896,0,0,233,no,8,3,ON
233, 22:15:09:769.099,80109769.099,39.152,0,0,234,no,8,3,ON
234, 22:15:09:808.728,80109808.728,39.629,0,0,235,no,8,3,ON
235, 22:15:09:848.035,80109848.035,39.308,0,0,236,no,7,4,ON
236, 22:15:09:887.716,80109887.716,39.680,0,0,237,no,7,4,ON
237, 22:15:09:927.096,80109927.096,39.380,0,0,238,no,9,5,ON
238, 22:15:09:966.432,80109966.432,39.337,0,0,239,no,10,6,ON
239, 22:15:10:6.015,80110006.015,39.583,0,0,240,no,10,5,ON
240, 22:15:10:45.777,80110045.777,39.762,0,0,241,no,9,4,ON
241, 22:15:10:85.097,80110085.097,39.320,0,0,242,no,8,3,ON
242, 22:15:10:124.555,80110124.555,39.458,0,0,243,no,8,3,ON
243, 22:15:10:164.006,80110164.006,39.451,0,0,244,no,8,3,ON
244, 22:15:10:203.509,80110203.509,39.503,0,0,245,no,7,3,ON
245, 22:15:10:242.910,80110242.910,39.400,0,0,246,no,7,3,ON
246, 22:15:10:282.433,80110282.433,39.524,0,0,247,no,7,3,ON
247, 22:15:10:321.806,80110321.806,39.372,0,0,248,no,7,3,ON
248, 22:15:10:361.681,80110361.681,39.875,0,0,249,no,8,5,ON
249, 22:15:10:400.925,80110400.925,39.244,0,0,250,no,9,6,ON
250, 22:15:10:440.564,80110440.564,39.639,0,0,251,no,10,5,ON
251, 22:15:10:480.038,80110480.038,39.474,0,0,252,no,9,4,ON
252, 22:15:10:519.482,80110519.482,39.443,0,0,253,no,9,3,ON
253, 22:15:10:559.054,80110559.054,39.572,0,0,254,no,8,2,ON
254, 22:15:10:598.565,80110598.565,39.511,0,0,255,no,8,2,ON
255, 22:15:10:638.298,80110638.298,39.733,0,0,256,no,7,2,ON
256, 22:15:10:677.469,80110677.469,39.171,0,0,257,no,7,3,ON
257, 22:15:10:716.974,80110716.974,39.505,0,0,258,no,7,3,ON
258, 22:15:10:756.418,80110756.418,39.444,0,0,259,no,7,3,ON
259, 22:15:10:796.017,80110796.017,39.599,0,0,260,no,7,4,ON
260, 22:15:10:835.348,80110835.348,39.331,0,0,261,no,9,5,ON
261, 22:15:10:874.928,80110874.928,39.580,0,0,262,no,9,5,ON
262, 22:15:10:914.521,80110914.521,39.593,0,0,263,no,9,4,ON
263, 22:15:10:954.101,80110954.101,39.580,0,0,264,no,8,4,ON
264, 22:15:10:993.646,80110993.646,39.546,0,0,265,no,8,3,ON
265, 22:15:11:32.959,80111032.959,39.313,0,0,266,no,7,3,ON
266, 22:15:11:72.517,80111072.517,39.557,0,0,267,no,7,3,ON
267, 22:15:11:111.995,80111111.995,39.478,0,0,268,no,7,2,ON
268, 22:15:11:151.628,80111151.628,39.634,0,0,269,no,6,3,ON
269, 22:15:11:191.064,80111191.064,39.436,0,0,270,no,6,3,ON
270, 22:15:11:230.919,80111230.919,39.855,0,0,271,no,7,3,ON
271, 22:15:11:270.181,80111270.181,39.262,0,0,272,no,8,5,ON
272, 22:15:11:309.608,80111309.608,39.427,0,0,273,no,9,6,ON
273, 22:15:11:349.172,80111349.172,39.564,0,0,274,no,8,6,ON
274, 22:15:11:388.506,80111388.506,39.334,0,0,275,no,9,5,ON
275, 22:15:11:428.016,80111428.016,39.511,0,0,276,no,7,4,ON
276, 22:15:11:467.512,80111467.512,39.496,0,0,277,no,7,4,ON
277, 22:15:11:507.025,80111507.025,39.512,0,0,278,no,6,5,ON
278, 22:15:11:546.458,80111546.458,39.433,0,0,279,no,6,6,ON
279, 22:15:11:585.968,80111585.968,39.510,0,0,280,no,5,6,ON
280, 22:15:11:625.431,80111625.431,39.463,0,0,281,no,5,7,ON
281, 22:15:11:664.901,80111664.901,39.470,0,0,282,no,5,8,ON
282, 22:15:11:704.523,80111704.523,39.622,0,0,283,no,5,10,ON
283, 22:15:11:743.600,80111743.600,39.077,0,0,284,no,7,12,ON
284, 22:15:11:783.198,80111783.198,39.598,0,0,285,no,7,13,ON
285, 22:15:11:822.839,80111822.839,39.641,0,0,286,no,7,13,ON
286, 22:15:11:862.400,80111862.400,39.560,0,0,287,no,7,12,ON
287, 22:15:11:901.855,80111901.855,39.455,0,0,288,no,6,12,ON
288, 22:15:11:941.624,80111941.624,39.769,0,0,289,no,5,13,ON
289, 22:15:11:981.035,80111981.035,39.411,0,0,290,no,5,14,ON
290, 22:15:12:20.476,80112020.476,39.440,0,0,291,no,4,15,ON
291, 22:15:12:60.250,80112060.250,39.774,0,0,292,no,5,16,ON
292, 22:15:12:99.361,80112099.361,39.112,0,0,293,no,5,16,ON
293, 22:15:12:139.011,80112139.011,39.649,0,0,294,no,6,15,ON
294, 22:15:12:178.947,80112178.947,39.936,0,0,295,no,8,16,ON
295, 22:15:12:218.422,80112218.422,39.475,0,0,296,no,9,16,ON
296, 22:15:12:257.545,80112257.545,39.124,0,0,297,no,10,14,ON
297, 22:15:12:297.131,80112297.131,39.586,0,0,298,no,10,12,ON
298, 22:15:12:336.601,80112336.601,39.470,0,0,299,no,10,9,ON
299, 22:15:12:375.892,80112375.892,39.291,0,0,300,no,10,8,ON
300, 22:15:12:415.735,80112415.735,39.843,0,0,301,no,9,8,ON
301, 22:15:12:455.085,80112455.085,39.350,0,0,302,no,9,7,ON
302, 22:15:12:494.423,80112494.423,39.339,0,0,303,no,9,7,ON
303, 22:15:12:534.224,80112534.224,39.800,0,0,304,no,8,6,ON
304, 22:15:12:573.507,80112573.507,39.283,0,0,305,no,9,5,ON
305, 22:15:12:612.875,80112612.875,39.368,0,0,306,no,9,7,ON
306, 22:15:12:652.321,80112652.321,39.446,0,0,307,no,11,8,ON
307, 22:15:12:691.836,80112691.836,39.515,0,0,308,no,11,8,ON
308, 22:15:12:731.504,80112731.504,39.668,0,0,309,no,11,7,ON
309, 22:15:12:770.846,80112770.846,39.341,0,0,310,no,10,5,ON
310, 22:15:12:810.403,80112810.403,39.557,0,0,311,no,9,4,ON
311, 22:15:12:850.218,80112850.218,39.815,0,0,312,no,9,4,ON
312, 22:15:12:889.409,80112889.409,39.191,0,0,313,no,8,4,ON
313, 22:15:12:929.032,80112929.032,39.623,0,0,314,no,8,4,ON
314, 22:15:12:968.409,80112968.409,39.377,0,0,315,no,8,4,ON
315, 22:15:13:7.903,80113007.903,39.495,0,0,316,no,8,4,ON
316, 22:15:13:47.688,80113047.688,39.785,0,0,317,no,8,4,ON
317, 22:15:13:86.819,80113086.819,39.131,0,0,318,no,10,6,ON
318, 22:15:13:126.318,80113126.318,39.498,0,0,319,no,10,7,ON
319, 22:15:13:166.057,80113166.057,39.740,0,0,320,no,10,6,ON
320, 22:15:13:205.234,80113205.234,39.177,0,0,321,no,10,5,ON
321, 22:15:13:244.780,80113244.780,39.546,0,0,322,no,9,3,ON
322, 22:15:13:284.327,80113284.327,39.547,0,0,323,no,8,3,ON
323, 22:15:13:324.035,80113324.035,39.708,0,0,324,no,8,3,ON
324, 22:15:13:363.516,80113363.516,39.482,0,0,325,no,8,3,ON
325, 22:15:13:403.050,80113403.050,39.534,0,0,326,no,8,4,ON
326, 22:15:13:442.279,80113442.279,39.229,0,0,327,no,7,4,ON
327, 22:15:13:481.940,80113481.940,39.660,0,0,328,no,7,3,ON
328, 22:15:13:521.437,80113521.437,39.497,0,0,329,no,8,5,ON
329, 22:15:13:561.413,80113561.413,39.977,0,0,330,no,10,6,ON
330, 22:15:13:600.242,80113600.242,38.828,0,0,331,no,10,5,ON
331, 22:15:13:639.861,80113639.861,39.620,0,0,332,no,10,5,ON
332, 22:15:13:679.293,80113679.293,39.431,0,0,333,no,9,4,ON
333, 22:15:13:719.046,80113719.046,39.753,0,0,334,no,8,3,ON
334, 22:15:13:758.540,80113758.540,39.494,0,0,335,no,8,3,ON
335, 22:15:13:797.921,80113797.921,39.381,0,0,336,no,7,3,ON
336, 22:15:13:837.287,80113837.287,39.366,0,0,337,no,7,3,ON
337, 22:15:13:876.846,80113876.846,39.560,0,0,338,no,7,3,ON
338, 22:15:13:916.309,80113916.309,39.463,0,0,339,no,7,3,ON
339, 22:15:13:955.755,80113955.755,39.446,0,0,340,no,7,4,ON
340, 22:15:13:995.305,80113995.305,39.550,0,0,341,no,9,6,ON
341, 22:15:14:34.910,80114034.910,39.605,0,0,342,no,9,6,ON
342, 22:15:14:74.342,80114074.342,39.432,0,0,343,no,9,5,ON
343, 22:15:14:113.816,80114113.816,39.474,0,0,344,no,9,4,ON
344, 22:15:14:153.487,80114153.487,39.671,0,0,345,no,8,3,ON
345, 22:15:14:192.983,80114192.983,39.496,0,0,346,no,8,3,ON
346, 22:15:14:232.749,80114232.749,39.766,0,0,347,no,7,3,ON
347, 22:15:14:271.935,80114271.935,39.186,0,0,348,no,7,3,ON
348, 22:15:14:311.444,80114311.444,39.510,0,0,349,no,7,3,ON
349, 22:15:14:351.110,80114351.110,39.666,0,0,350,no,6,3,ON
350, 22:15:14:390.747,80114390.747,39.637,0,0,351,no,7,3,ON
351, 22:15:14:430.305,80114430.305,39.558,0,0,352,no,8,5,ON
352, 22:15:14:469.669,80114469.669,39.363,0,0,353,no,9,6,ON
353, 22:15:14:509.138,80114509.138,39.470,0,0,354,no,9,5,ON
354, 22:15:14:548.587,80114548.587,39.449,0,0,355,no,9,4,ON
355, 22:15:14:588.272,80114588.272,39.684,0,0,356,no,8,3,ON
356, 22:15:14:627.495,80114627.495,39.223,0,0,357,no,7,3,ON
357, 22:15:14:666.863,80114666.863,39.368,0,0,358,no,6,3,ON
358, 22:15:14:706.198,80114706.198,39.335,0,0,359,no,6,4,ON
359, 22:15:14:745.769,80114745.769,39.571,0,0,360,no,5,5,ON
360, 22:15:14:785.367,80114785.367,39.598,0,0,361,no,5,5,ON
361, 22:15:14:824.691,80114824.691,39.324,0,0,362,no,5,5,ON
