FRAME_INDEX, TIME_STAMP(hh:mm:ss:ms), TIME_STAMP(tick), FRAME_INTERVAL(ms), STIM_DELAY, STIM_INDEX, BACKGROUND_STIM, STIM_LOC_X, STIM_LOC_Y, TRACKING_STATUS
0, 21:59:03:708.778,79143708.778,39.604,0,0,1,no,-5,1,ON
1, 21:59:03:748.238,79143748.238,39.460,0,0,2,no,-5,1,ON
2, 21:59:03:787.680,79143787.680,39.443,0,0,3,no,-5,1,ON
3, 21:59:03:827.371,79143827.371,39.691,0,0,4,no,-6,1,ON
4, 21:59:03:866.808,79143866.808,39.437,0,0,5,no,-6,2,ON
5, 21:59:03:906.424,79143906.424,39.616,0,0,6,no,-7,1,ON
6, 21:59:03:945.907,79143945.907,39.484,0,0,7,no,-6,1,ON
7, 21:59:03:985.392,79143985.392,39.485,0,0,8,no,-4,3,ON
8, 21:59:04:25.190,79144025.190,39.797,0,0,9,no,-3,3,ON
9, 21:59:04:64.213,79144064.213,39.024,0,0,10,no,-3,3,ON
10, 21:59:04:103.601,79144103.601,39.388,0,0,11,no,-4,2,ON
11, 21:59:04:143.153,79144143.153,39.552,0,0,12,no,-5,1,ON
12, 21:59:04:182.562,79144182.562,39.409,0,0,13,no,-6,1,ON
13, 21:59:04:222.064,79144222.064,39.502,0,0,14,no,-6,1,ON
14, 21:59:04:261.676,79144261.676,39.613,0,0,15,no,-6,1,ON
15, 21:59:04:301.071,79144301.071,39.394,0,0,16,no,-6,1,ON
16, 21:59:04:340.966,79144340.966,39.895,0,0,17,no,-7,1,ON
17, 21:59:04:380.132,79144380.132,39.166,0,0,18,no,-6,1,ON
18, 21:59:04:419.603,79144419.603,39.471,0,0,19,no,-5,2,ON
19, 21:59:04:459.204,79144459.204,39.601,0,0,20,no,-3,3,ON
20, 21:59:04:498.423,79144498.423,39.219,0,0,21,no,-3,3,ON
21, 21:59:04:538.006,79144538.006,39.582,0,0,22,no,-4,2,ON
22, 21:59:04:577.553,79144577.553,39.548,0,0,23,no,-5,1,ON
23, 21:59:04:617.068,79144617.068,39.515,0,0,24,no,-6,1,ON
24, 21:59:04:656.616,79144656.616,39.548,0,0,25,no,-6,1,ON
25, 21:59:04:696.142,79144696.142,39.526,0,0,26,no,-7,1,ON
26, 21:59:04:735.537,79144735.537,39.395,0,0,27,no,-7,1,ON
27, 21:59:04:775.383,79144775.383,39.846,0,0,28,no,-7,1,ON
28, 21:59:04:814.703,79144814.703,39.319,0,0,29,no,-7,0,ON
29, 21:59:04:854.008,79144854.008,39.305,0,0,30,no,-6,2,ON
30, 21:59:04:894.028,79144894.028,40.020,0,0,31,no,-4,3,ON
31, 21:59:04:932.992,79144932.992,38.965,0,0,32,no,-4,3,ON
32, 21:59:04:972.514,79144972.514,39.521,0,0,33,no,-4,2,ON
33, 21:59:05:12.022,79145012.022,39.508,0,0,34,no,-5,1,ON
34, 21:59:05:51.516,79145051.516,39.494,0,0,35,no,-6,1,ON
35, 21:59:05:91.146,79145091.146,39.631,0,0,36,no,-6,0,ON
