FRAME_INDEX, TIME_STAMP(hh:mm:ss:ms), TIME_STAMP(tick), FRAME_INTERVAL(ms), STIM_DELAY, STIM_INDEX, BACKGROUND_STIM, STIM_LOC_X, STIM_LOC_Y, TRACKING_STATUS
0, 21:18:17:995.946,76697995.946,38.763,0,0,1,no,1,4,ON
1, 21:18:18:35.925,76698035.925,39.979,0,0,2,no,-1,3,ON
2, 21:18:18:74.964,76698074.964,39.039,0,0,3,no,-2,2,ON
3, 21:18:18:114.657,76698114.657,39.694,0,0,4,no,-2,2,ON
4, 21:18:18:153.972,76698153.972,39.315,0,0,5,no,-2,2,ON
5, 21:18:18:193.561,76698193.561,39.589,0,0,6,no,-1,1,ON
6, 21:18:18:233.119,76698233.119,39.558,0,0,7,no,-1,2,ON
7, 21:18:18:272.719,76698272.719,39.600,0,0,8,no,-1,1,ON
8, 21:18:18:311.777,76698311.777,39.057,0,0,9,no,1,3,ON
9, 21:18:18:351.348,76698351.348,39.572,0,0,10,no,3,4,ON
10, 21:18:18:391.164,76698391.164,39.815,0,0,11,no,2,3,ON
11, 21:18:18:430.993,76698430.993,39.829,0,0,12,no,1,2,ON
12, 21:18:18:469.921,76698469.921,38.928,0,0,13,no,-1,1,ON
13, 21:18:18:509.289,76698509.289,39.368,0,0,14,no,-2,1,ON
14, 21:18:18:548.767,76698548.767,39.478,0,0,15,no,-2,1,ON
15, 21:18:18:588.401,76698588.401,39.634,0,0,16,no,-2,1,ON
16, 21:18:18:627.890,76698627.890,39.489,0,0,17,no,-2,2,ON
17, 21:18:18:667.437,76698667.437,39.547,0,0,18,no,0,1,ON
18, 21:18:18:706.819,76698706.819,39.383,0,0,19,no,2,3,ON
19, 21:18:18:746.332,76698746.332,39.513,0,0,20,no,3,3,ON
20, 21:18:18:786.159,76698786.159,39.827,0,0,21,no,2,3,ON
21, 21:18:18:825.400,76698825.400,39.241,0,0,22,no,0,3,ON
22, 21:18:18:864.929,76698864.929,39.529,0,0,23,no,-1,1,ON
23, 21:18:18:904.249,76698904.249,39.319,0,0,24,no,-2,1,ON
24, 21:18:18:943.954,76698943.954,39.705,0,0,25,no,-2,1,ON
25, 21:18:18:983.636,76698983.636,39.682,0,0,26,no,-1,1,ON
26, 21:18:19:22.590,76699022.590,38.953,0,0,27,no,-1,1,ON
27, 21:18:19:61.943,76699061.943,39.354,0,0,28,no,-1,1,ON
