FRAME_INDEX, TIME_STAMP(hh:mm:ss:ms), TIME_STAMP(tick), FRAME_INTERVAL(ms), STIM_DELAY, STIM_INDEX, BACKGROUND_STIM, STIM_LOC_X, STIM_LOC_Y, TRACKING_STATUS
41, 21:24:35:935.984,77075935.984,38.921,0,0,42,no,3,5,ON
42, 21:24:35:975.225,77075975.225,39.241,0,0,43,no,3,5,ON
43, 21:24:36:14.999,77076014.999,39.774,0,0,44,no,1,5,ON
44, 21:24:36:54.362,77076054.362,39.363,0,0,45,no,1,5,ON
45, 21:24:36:94.135,77076094.135,39.773,0,0,46,no,1,5,ON
46, 21:24:36:133.823,77076133.823,39.688,0,0,47,no,1,6,ON
47, 21:24:36:172.981,77076172.981,39.158,0,0,48,no,2,7,ON
48, 21:24:36:212.237,77076212.237,39.256,0,0,49,no,3,8,ON
49, 21:24:36:252.023,77076252.023,39.786,0,0,50,no,5,9,ON
50, 21:24:36:291.555,77076291.555,39.532,0,0,51,no,7,12,ON
51, 21:24:36:331.426,77076331.426,39.871,0,0,52,no,7,14,ON
52, 21:24:36:370.318,77076370.318,38.892,0,0,53,no,7,14,ON
53, 21:24:36:409.893,77076409.893,39.574,0,0,54,no,7,14,ON
54, 21:24:36:449.241,77076449.241,39.349,0,0,55,no,6,14,ON
55, 21:24:36:489.967,77076489.967,40.726,0,0,56,no,6,14,ON
56, 21:24:36:528.100,77076528.100,38.133,0,0,57,no,6,14,ON
57, 21:24:36:567.571,77076567.571,39.471,0,0,58,no,6,12,ON
58, 21:24:36:606.896,77076606.896,39.325,0,0,59,no,5,12,ON
59, 21:24:36:646.517,77076646.517,39.620,0,0,60,no,6,10,ON
60, 21:24:36:686.955,77076686.955,40.438,0,0,61,no,6,11,ON
61, 21:24:36:725.449,77076725.449,38.494,0,0,62,no,7,11,ON
62, 21:24:36:765.164,77076765.164,39.715,0,0,63,no,7,10,ON
63, 21:24:36:804.753,77076804.753,39.589,0,0,64,no,5,8,ON
64, 21:24:36:844.232,77076844.232,39.479,0,0,65,no,3,6,ON
65, 21:24:36:883.772,77076883.772,39.540,0,0,66,no,2,5,ON
66, 21:24:36:923.849,77076923.849,40.077,0,0,67,no,1,4,ON
67, 21:24:36:963.011,77076963.011,39.163,0,0,68,no,0,3,ON
68, 21:24:37:2.382,77077002.382,39.370,0,0,69,no,0,3,ON
69, 21:24:37:41.881,77077041.881,39.499,0,0,70,no,0,3,ON
70, 21:24:37:81.387,77077081.387,39.506,0,0,71,no,1,4,ON
71, 21:24:37:120.422,77077120.422,39.036,0,0,72,no,4,5,ON
72, 21:24:37:160.268,77077160.268,39.846,0,0,73,no,4,4,ON
73, 21:24:37:199.712,77077199.712,39.444,0,0,74,no,4,4,ON
74, 21:24:37:238.816,77077238.816,39.104,0,0,75,no,2,2,ON
75, 21:24:37:279.171,77077279.171,40.355,0,0,76,no,-1,2,ON
76, 21:24:37:318.122,77077318.122,38.951,0,0,77,no,-2,1,ON
77, 21:24:37:357.307,77077357.307,39.185,0,0,78,no,-2,1,ON
78, 21:24:37:397.427,77077397.427,40.120,0,0,79,no,-2,1,ON
79, 21:24:37:436.402,77077436.402,38.975,0,0,80,no,-1,1,ON
80, 21:24:37:475.953,77077475.953,39.551,0,0,81,no,0,0,ON
81, 21:24:37:515.453,77077515.453,39.500,0,0,82,no,2,2,ON
82, 21:24:37:554.977,77077554.977,39.524,0,0,83,no,3,3,ON
83, 21:24:37:594.396,77077594.396,39.418,0,0,84,no,1,3,ON
84, 21:24:37:634.073,77077634.073,39.678,0,0,85,no,0,1,ON
85, 21:24:37:673.444,77077673.444,39.371,0,0,86,no,-2,0,ON
86, 21:24:37:713.580,77077713.580,40.136,0,0,87,no,-2,0,ON
87, 21:24:37:753.412,77077753.412,39.831,0,0,88,no,-3,-1,ON
88, 21:24:37:792.178,77077792.178,38.766,0,0,89,no,-3,-1,ON
89, 21:24:37:831.816,77077831.816,39.639,0,0,90,no,-3,0,ON
90, 21:24:37:870.808,77077870.808,38.992,0,0,91,no,-2,0,ON
91, 21:24:37:910.479,77077910.479,39.670,0,0,92,no,0,1,ON
92, 21:24:37:950.024,77077950.024,39.545,0,0,93,no,2,2,ON
93, 21:24:37:989.870,77077989.870,39.846,0,0,94,no,2,2,ON
94, 21:24:38:29.207,77078029.207,39.337,0,0,95,no,0,1,ON
95, 21:24:38:68.769,77078068.769,39.562,0,0,96,no,-2,0,ON
96, 21:24:38:108.077,77078108.077,39.308,0,0,97,no,-2,-1,ON
97, 21:24:38:147.463,77078147.463,39.385,0,0,98,no,-3,-1,ON
98, 21:24:38:187.449,77078187.449,39.987,0,0,99,no,-3,-1,ON
99, 21:24:38:226.489,77078226.489,39.039,0,0,100,no,-3,-1,ON
100, 21:24:38:266.349,77078266.349,39.860,0,0,101,no,-2,-1,ON
101, 21:24:38:305.894,77078305.894,39.545,0,0,102,no,-1,-1,ON
102, 21:24:38:345.103,77078345.103,39.209,0,0,103,no,1,1,ON
103, 21:24:38:384.449,77078384.449,39.347,0,0,104,no,2,2,ON
104, 21:24:38:424.449,77078424.449,40.000,0,0,105,no,1,1,ON
105, 21:24:38:463.563,77078463.563,39.114,0,0,106,no,-1,0,ON
106, 21:24:38:503.464,77078503.464,39.901,0,0,107,no,-3,-1,ON
107, 21:24:38:542.491,77078542.491,39.027,0,0,108,no,-3,-1,ON
108, 21:24:38:582.334,77078582.334,39.843,0,0,109,no,-4,-1,ON
109, 21:24:38:621.378,77078621.378,39.044,0,0,110,no,-4,-1,ON
110, 21:24:38:661.081,77078661.081,39.703,0,0,111,no,-3,-1,ON
111, 21:24:38:700.473,77078700.473,39.392,0,0,112,no,-2,-2,ON
112, 21:24:38:740.058,77078740.058,39.585,0,0,113,no,0,0,ON
113, 21:24:38:779.401,77078779.401,39.343,0,0,114,no,2,1,ON
114, 21:24:38:819.499,77078819.499,40.098,0,0,115,no,0,1,ON
115, 21:24:38:858.577,77078858.577,39.078,0,0,116,no,-1,0,ON
116, 21:24:38:898.131,77078898.131,39.554,0,0,117,no,-2,-1,ON
117, 21:24:38:937.660,77078937.660,39.530,0,0,118,no,-3,-2,ON
118, 21:24:38:977.094,77078977.094,39.433,0,0,119,no,-3,-2,ON
119, 21:24:39:16.602,77079016.602,39.508,0,0,120,no,-3,-2,ON
120, 21:24:39:56.237,77079056.237,39.636,0,0,121,no,-3,-2,ON
121, 21:24:39:95.845,77079095.845,39.608,0,0,122,no,-3,-1,ON
122, 21:24:39:135.064,77079135.064,39.219,0,0,123,no,-1,-1,ON
123, 21:24:39:174.624,77079174.624,39.559,0,0,124,no,1,1,ON
124, 21:24:39:214.523,77079214.523,39.899,0,0,125,no,1,1,ON
125, 21:24:39:253.548,77079253.548,39.026,0,0,126,no,0,0,ON
126, 21:24:39:293.306,77079293.306,39.758,0,0,127,no,-2,0,ON
127, 21:24:39:332.541,77079332.541,39.236,0,0,128,no,-2,0,ON
128, 21:24:39:372.165,77079372.165,39.624,0,0,129,no,-2,0,ON
129, 21:24:39:411.515,77079411.515,39.350,0,0,130,no,-2,1,ON
130, 21:24:39:451.472,77079451.472,39.956,0,0,131,no,-1,2,ON
131, 21:24:39:491.027,77079491.027,39.555,0,0,132,no,-1,3,ON
132, 21:24:39:530.080,77079530.080,39.054,0,0,133,no,1,3,ON
133, 21:24:39:570.454,77079570.454,40.373,0,0,134,no,3,6,ON
134, 21:24:39:608.986,77079608.986,38.532,0,0,135,no,4,8,ON
135, 21:24:39:648.409,77079648.409,39.423,0,0,136,no,4,8,ON
136, 21:24:39:688.310,77079688.310,39.900,0,0,137,no,4,8,ON
137, 21:24:39:727.393,77079727.393,39.083,0,0,138,no,3,8,ON
138, 21:24:39:767.102,77079767.102,39.709,0,0,139,no,2,8,ON
139, 21:24:39:806.525,77079806.525,39.423,0,0,140,no,2,9,ON
140, 21:24:39:846.091,77079846.091,39.566,0,0,141,no,2,10,ON
141, 21:24:39:885.532,77079885.532,39.441,0,0,142,no,3,11,ON
142, 21:24:39:925.089,77079925.089,39.557,0,0,143,no,5,12,ON
143, 21:24:39:964.972,77079964.972,39.883,0,0,144,no,7,13,ON
144, 21:24:40:4.848,77080004.848,39.877,0,0,145,no,9,16,ON
145, 21:24:40:43.513,77080043.513,38.665,0,0,146,no,11,18,ON
146, 21:24:40:84.525,77080084.525,41.011,0,0,147,no,10,17,ON
147, 21:24:40:122.579,77080122.579,38.054,0,0,148,no,7,14,ON
148, 21:24:40:161.755,77080161.755,39.176,0,0,149,no,5,12,ON
149, 21:24:40:201.170,77080201.170,39.415,0,0,150,no,4,10,ON
150, 21:24:40:240.886,77080240.886,39.716,0,0,151,no,3,9,ON
151, 21:24:40:280.295,77080280.295,39.409,0,0,152,no,3,8,ON
152, 21:24:40:319.544,77080319.544,39.249,0,0,153,no,2,7,ON
153, 21:24:40:359.338,77080359.338,39.794,0,0,154,no,3,6,ON
154, 21:24:40:398.761,77080398.761,39.423,0,0,155,no,5,7,ON
155, 21:24:40:438.519,77080438.519,39.758,0,0,156,no,5,7,ON
156, 21:24:40:477.715,77080477.715,39.196,0,0,157,no,5,7,ON
157, 21:24:40:517.241,77080517.241,39.526,0,0,158,no,3,5,ON
158, 21:24:40:557.024,77080557.024,39.783,0,0,159,no,0,4,ON
159, 21:24:40:596.532,77080596.532,39.509,0,0,160,no,-1,3,ON
160, 21:24:40:635.919,77080635.919,39.387,0,0,161,no,-1,3,ON
161, 21:24:40:675.112,77080675.112,39.193,0,0,162,no,-1,3,ON
162, 21:24:40:714.536,77080714.536,39.424,0,0,163,no,1,2,ON
163, 21:24:40:754.144,77080754.144,39.608,0,0,164,no,1,2,ON
164, 21:24:40:793.577,77080793.577,39.433,0,0,165,no,2,2,ON
165, 21:24:40:834.120,77080834.120,40.543,0,0,166,no,3,4,ON
166, 21:24:40:873.331,77080873.331,39.211,0,0,167,no,2,4,ON
167, 21:24:40:912.217,77080912.217,38.886,0,0,168,no,1,3,ON
168, 21:24:40:951.991,77080951.991,39.774,0,0,169,no,-1,2,ON
169, 21:24:40:991.365,77080991.365,39.374,0,0,170,no,-2,1,ON
170, 21:24:41:30.887,77081030.887,39.521,0,0,171,no,-2,0,ON
171, 21:24:41:70.453,77081070.453,39.566,0,0,172,no,-2,0,ON
172, 21:24:41:109.761,77081109.761,39.309,0,0,173,no,-2,0,ON
173, 21:24:41:149.343,77081149.343,39.582,0,0,174,no,-2,1,ON
174, 21:24:41:188.830,77081188.830,39.487,0,0,175,no,-1,0,ON
175, 21:24:41:228.315,77081228.315,39.485,0,0,176,no,1,2,ON
176, 21:24:41:268.289,77081268.289,39.974,0,0,177,no,2,2,ON
177, 21:24:41:307.266,77081307.266,38.977,0,0,178,no,1,2,ON
178, 21:24:41:346.976,77081346.976,39.710,0,0,179,no,-1,1,ON
179, 21:24:41:386.453,77081386.453,39.476,0,0,180,no,-2,0,ON
180, 21:24:41:426.012,77081426.012,39.559,0,0,181,no,-3,0,ON
181, 21:24:41:465.357,77081465.357,39.346,0,0,182,no,-3,0,ON
182, 21:24:41:504.617,77081504.617,39.259,0,0,183,no,-3,-1,ON
183, 21:24:41:544.410,77081544.410,39.793,0,0,184,no,-2,0,ON
184, 21:24:41:583.714,77081583.714,39.304,0,0,185,no,-2,-1,ON
185, 21:24:41:623.084,77081623.084,39.370,0,0,186,no,0,1,ON
186, 21:24:41:662.484,77081662.484,39.400,0,0,187,no,1,2,ON
187, 21:24:41:702.387,77081702.387,39.903,0,0,188,no,1,2,ON
188, 21:24:41:742.847,77081742.847,40.460,0,0,189,no,0,1,ON
189, 21:24:41:781.824,77081781.824,38.977,0,0,190,no,-2,0,ON
190, 21:24:41:821.067,77081821.067,39.243,0,0,191,no,-3,-1,ON
191, 21:24:41:860.551,77081860.551,39.484,0,0,192,no,-3,-1,ON
192, 21:24:41:899.959,77081899.959,39.408,0,0,193,no,-3,-1,ON
193, 21:24:41:939.633,77081939.633,39.674,0,0,194,no,-2,-1,ON
194, 21:24:41:978.718,77081978.718,39.085,0,0,195,no,-2,-1,ON
195, 21:24:42:18.455,77082018.455,39.738,0,0,196,no,-1,-1,ON
196, 21:24:42:57.625,77082057.625,39.170,0,0,197,no,1,1,ON
197, 21:24:42:97.300,77082097.300,39.675,0,0,198,no,1,2,ON
198, 21:24:42:136.630,77082136.630,39.330,0,0,199,no,-1,1,ON
199, 21:24:42:176.703,77082176.703,40.072,0,0,200,no,-2,0,ON
200, 21:24:42:215.861,77082215.861,39.159,0,0,201,no,-3,-1,ON
201, 21:24:42:255.273,77082255.273,39.411,0,0,202,no,-3,-1,ON
202, 21:24:42:294.686,77082294.686,39.414,0,0,203,no,-3,-2,ON
203, 21:24:42:334.327,77082334.327,39.640,0,0,204,no,-3,-1,ON
204, 21:24:42:373.689,77082373.689,39.362,0,0,205,no,-3,-1,ON
205, 21:24:42:413.278,77082413.278,39.589,0,0,206,no,-2,-1,ON
206, 21:24:42:453.610,77082453.610,40.332,0,0,207,no,-1,0,ON
207, 21:24:42:492.416,77082492.416,38.806,0,0,208,no,1,1,ON
208, 21:24:42:531.507,77082531.507,39.091,0,0,209,no,1,1,ON
209, 21:24:42:571.315,77082571.315,39.808,0,0,210,no,-1,1,ON
210, 21:24:42:610.564,77082610.564,39.249,0,0,211,no,-2,-1,ON
211, 21:24:42:650.045,77082650.045,39.480,0,0,212,no,-3,-1,ON
212, 21:24:42:689.330,77082689.330,39.285,0,0,213,no,-3,-2,ON
213, 21:24:42:728.960,77082728.960,39.630,0,0,214,no,-3,-2,ON
214, 21:24:42:769.137,77082769.137,40.177,0,0,215,no,-3,-2,ON
215, 21:24:42:807.918,77082807.918,38.781,0,0,216,no,-3,-1,ON
216, 21:24:42:847.696,77082847.696,39.778,0,0,217,no,-1,0,ON
217, 21:24:42:888.191,77082888.191,40.495,0,0,218,no,1,3,ON
218, 21:24:42:926.800,77082926.800,38.609,0,0,219,no,2,4,ON
219, 21:24:42:966.798,77082966.798,39.998,0,0,220,no,2,4,ON
220, 21:24:43:6.164,77083006.164,39.366,0,0,221,no,1,3,ON
221, 21:24:43:45.237,77083045.237,39.073,0,0,222,no,-1,3,ON
222, 21:24:43:84.231,77083084.231,38.994,0,0,223,no,-1,4,ON
223, 21:24:43:124.046,77083124.046,39.815,0,0,224,no,-1,4,ON
224, 21:24:43:164.212,77083164.212,40.166,0,0,225,no,0,5,ON
225, 21:24:43:203.045,77083203.045,38.833,0,0,226,no,1,6,ON
226, 21:24:43:242.320,77083242.320,39.275,0,0,227,no,2,6,ON
227, 21:24:43:282.719,77083282.719,40.399,0,0,228,no,5,9,ON
228, 21:24:43:321.452,77083321.452,38.733,0,0,229,no,7,11,ON
229, 21:24:43:361.045,77083361.045,39.593,0,0,230,no,6,13,ON
230, 21:24:43:400.281,77083400.281,39.235,0,0,231,no,5,13,ON
231, 21:24:43:441.949,77083441.949,41.668,0,0,232,no,4,12,ON
232, 21:24:43:479.919,77083479.919,37.970,0,0,233,no,4,13,ON
233, 21:24:43:519.094,77083519.094,39.175,0,0,234,no,4,13,ON
234, 21:24:43:558.974,77083558.974,39.879,0,0,235,no,5,14,ON
235, 21:24:43:598.126,77083598.126,39.153,0,0,236,no,6,15,ON
236, 21:24:43:637.404,77083637.404,39.278,0,0,237,no,6,14,ON
237, 21:24:43:677.733,77083677.733,40.329,0,0,238,no,7,13,ON
238, 21:24:43:716.792,77083716.792,39.059,0,0,239,no,9,14,ON
239, 21:24:43:756.117,77083756.117,39.326,0,0,240,no,8,14,ON
240, 21:24:43:795.553,77083795.553,39.436,0,0,241,no,7,12,ON
241, 21:24:43:834.835,77083834.835,39.282,0,0,242,no,4,10,ON
242, 21:24:43:874.521,77083874.521,39.686,0,0,243,no,3,8,ON
243, 21:24:43:914.233,77083914.233,39.713,0,0,244,no,2,7,ON
244, 21:24:43:953.561,77083953.561,39.327,0,0,245,no,1,6,ON
245, 21:24:43:992.915,77083992.915,39.354,0,0,246,no,1,5,ON
246, 21:24:44:32.403,77084032.403,39.489,0,0,247,no,1,5,ON
247, 21:24:44:72.094,77084072.094,39.691,0,0,248,no,1,4,ON
248, 21:24:44:111.511,77084111.511,39.417,0,0,249,no,2,5,ON
249, 21:24:44:151.291,77084151.291,39.779,0,0,250,no,3,6,ON
250, 21:24:44:190.891,77084190.891,39.601,0,0,251,no,3,5,ON
251, 21:24:44:230.122,77084230.122,39.230,0,0,252,no,2,4,ON
252, 21:24:44:269.645,77084269.645,39.523,0,0,253,no,1,3,ON
253, 21:24:44:309.157,77084309.157,39.512,0,0,254,no,-1,2,ON
254, 21:24:44:348.602,77084348.602,39.445,0,0,255,no,-1,2,ON
255, 21:24:44:388.105,77084388.105,39.503,0,0,256,no,-2,2,ON
256, 21:24:44:427.746,77084427.746,39.642,0,0,257,no,-2,2,ON
257, 21:24:44:467.018,77084467.018,39.272,0,0,258,no,-2,1,ON
258, 21:24:44:506.577,77084506.577,39.559,0,0,259,no,0,2,ON
259, 21:24:44:546.125,77084546.125,39.548,0,0,260,no,2,3,ON
260, 21:24:44:585.693,77084585.693,39.568,0,0,261,no,2,4,ON
261, 21:24:44:624.976,77084624.976,39.283,0,0,262,no,1,3,ON
262, 21:24:44:664.563,77084664.563,39.587,0,0,263,no,-1,2,ON
263, 21:24:44:704.140,77084704.140,39.577,0,0,264,no,-2,1,ON
264, 21:24:44:743.545,77084743.545,39.405,0,0,265,no,-2,1,ON
265, 21:24:44:783.730,77084783.730,40.185,0,0,266,no,-3,0,ON
266, 21:24:44:823.250,77084823.250,39.520,0,0,267,no,-3,0,ON
267, 21:24:44:862.224,77084862.224,38.974,0,0,268,no,-2,1,ON
268, 21:24:44:901.397,77084901.397,39.173,0,0,269,no,-2,0,ON
269, 21:24:44:940.898,77084940.898,39.501,0,0,270,no,0,2,ON
270, 21:24:44:980.411,77084980.411,39.513,0,0,271,no,2,3,ON
271, 21:24:45:19.875,77085019.875,39.464,0,0,272,no,1,3,ON
272, 21:24:45:60.697,77085060.697,40.821,0,0,273,no,0,2,ON
273, 21:24:45:98.895,77085098.895,38.198,0,0,274,no,-2,1,ON
274, 21:24:45:138.280,77085138.280,39.385,0,0,275,no,-3,0,ON
275, 21:24:45:177.785,77085177.785,39.505,0,0,276,no,-3,0,ON
276, 21:24:45:217.260,77085217.260,39.475,0,0,277,no,-3,0,ON
277, 21:24:45:256.785,77085256.785,39.524,0,0,278,no,-3,0,ON
278, 21:24:45:296.330,77085296.330,39.546,0,0,279,no,-3,0,ON
279, 21:24:45:336.272,77085336.272,39.942,0,0,280,no,-2,0,ON
280, 21:24:45:375.130,77085375.130,38.858,0,0,281,no,1,2,ON
281, 21:24:45:414.793,77085414.793,39.662,0,0,282,no,1,2,ON
282, 21:24:45:454.749,77085454.749,39.957,0,0,283,no,0,2,ON
283, 21:24:45:493.779,77085493.779,39.030,0,0,284,no,-1,1,ON
284, 21:24:45:533.253,77085533.253,39.474,0,0,285,no,-2,0,ON
285, 21:24:45:572.976,77085572.976,39.722,0,0,286,no,-3,-1,ON
286, 21:24:45:613.442,77085613.442,40.467,0,0,287,no,-4,-1,ON
287, 21:24:45:651.780,77085651.780,38.338,0,0,288,no,-4,0,ON
288, 21:24:45:691.081,77085691.081,39.301,0,0,289,no,-3,0,ON
289, 21:24:45:730.895,77085730.895,39.814,0,0,290,no,-2,-1,ON
290, 21:24:45:770.644,77085770.644,39.749,0,0,291,no,0,1,ON
291, 21:24:45:809.887,77085809.887,39.243,0,0,292,no,1,2,ON
292, 21:24:45:849.696,77085849.696,39.810,0,0,293,no,0,2,ON
293, 21:24:45:889.113,77085889.113,39.416,0,0,294,no,-1,1,ON
294, 21:24:45:928.499,77085928.499,39.386,0,0,295,no,-3,0,ON
295, 21:24:45:967.834,77085967.834,39.335,0,0,296,no,-3,-1,ON
296, 21:24:46:7.585,77086007.585,39.751,0,0,297,no,-3,-1,ON
297, 21:24:46:47.224,77086047.224,39.639,0,0,298,no,-3,-1,ON
298, 21:24:46:86.636,77086086.636,39.412,0,0,299,no,-3,-1,ON
299, 21:24:46:126.089,77086126.089,39.453,0,0,300,no,-3,-1,ON
300, 21:24:46:166.248,77086166.248,40.159,0,0,301,no,-1,0,ON
301, 21:24:46:205.857,77086205.857,39.609,0,0,302,no,1,2,ON
302, 21:24:46:244.647,77086244.647,38.790,0,0,303,no,1,2,ON
303, 21:24:46:284.109,77086284.109,39.462,0,0,304,no,0,1,ON
304, 21:24:46:323.873,77086323.873,39.763,0,0,305,no,-2,0,ON
305, 21:24:46:362.781,77086362.781,38.908,0,0,306,no,-3,0,ON
306, 21:24:46:402.885,77086402.885,40.104,0,0,307,no,-3,0,ON
307, 21:24:46:442.141,77086442.141,39.256,0,0,308,no,-3,1,ON
308, 21:24:46:481.393,77086481.393,39.252,0,0,309,no,-2,1,ON
309, 21:24:46:521.152,77086521.152,39.758,0,0,310,no,-2,2,ON
310, 21:24:46:561.476,77086561.476,40.324,0,0,311,no,0,2,ON
311, 21:24:46:599.796,77086599.796,38.321,0,0,312,no,2,5,ON
312, 21:24:46:639.625,77086639.625,39.829,0,0,313,no,3,7,ON
313, 21:24:46:679.229,77086679.229,39.603,0,0,314,no,3,7,ON
314, 21:24:46:718.352,77086718.352,39.123,0,0,315,no,3,7,ON
315, 21:24:46:757.565,77086757.565,39.213,0,0,316,no,2,7,ON
316, 21:24:46:797.401,77086797.401,39.835,0,0,317,no,1,7,ON
317, 21:24:46:836.613,77086836.613,39.212,0,0,318,no,1,8,ON
318, 21:24:46:876.349,77086876.349,39.736,0,0,319,no,1,9,ON
319, 21:24:46:915.564,77086915.564,39.216,0,0,320,no,2,10,ON
320, 21:24:46:955.552,77086955.552,39.987,0,0,321,no,3,11,ON
321, 21:24:46:994.953,77086994.953,39.401,0,0,322,no,5,13,ON
322, 21:24:47:34.395,77087034.395,39.442,0,0,323,no,8,15,ON
323, 21:24:47:73.610,77087073.610,39.215,0,0,324,no,8,17,ON
324, 21:24:47:113.350,77087113.350,39.740,0,0,325,no,8,17,ON
325, 21:24:47:152.592,77087152.592,39.242,0,0,326,no,7,17,ON
326, 21:24:47:192.342,77087192.342,39.750,0,0,327,no,6,14,ON
327, 21:24:47:232.021,77087232.021,39.678,0,0,328,no,5,12,ON
328, 21:24:47:271.165,77087271.165,39.144,0,0,329,no,4,11,ON
329, 21:24:47:311.005,77087311.005,39.841,0,0,330,no,3,10,ON
330, 21:24:47:350.263,77087350.263,39.258,0,0,331,no,3,10,ON
331, 21:24:47:389.695,77087389.695,39.432,0,0,332,no,3,8,ON
332, 21:24:47:429.322,77087429.322,39.627,0,0,333,no,5,9,ON
333, 21:24:47:468.639,77087468.639,39.317,0,0,334,no,6,9,ON
334, 21:24:47:509.467,77087509.467,40.828,0,0,335,no,5,8,ON
335, 21:24:47:548.344,77087548.344,38.877,0,0,336,no,4,7,ON
336, 21:24:47:587.229,77087587.229,38.885,0,0,337,no,0,5,ON
337, 21:24:47:627.485,77087627.485,40.255,0,0,338,no,-1,4,ON
338, 21:24:47:667.034,77087667.034,39.549,0,0,339,no,-2,4,ON
339, 21:24:47:706.458,77087706.458,39.424,0,0,340,no,-2,4,ON
340, 21:24:47:745.439,77087745.439,38.981,0,0,341,no,0,3,ON
341, 21:24:47:784.383,77087784.383,38.943,0,0,342,no,1,3,ON
342, 21:24:47:824.541,77087824.541,40.158,0,0,343,no,2,3,ON
343, 21:24:47:863.511,77087863.511,38.970,0,0,344,no,3,4,ON
344, 21:24:47:902.970,77087902.970,39.459,0,0,345,no,2,5,ON
345, 21:24:47:942.364,77087942.364,39.394,0,0,346,no,1,4,ON
346, 21:24:47:981.864,77087981.864,39.500,0,0,347,no,-1,3,ON
347, 21:24:48:21.412,77088021.412,39.548,0,0,348,no,-2,2,ON
348, 21:24:48:60.776,77088060.776,39.365,0,0,349,no,-2,1,ON
349, 21:24:48:100.465,77088100.465,39.689,0,0,350,no,-3,1,ON
350, 21:24:48:139.945,77088139.945,39.480,0,0,351,no,-3,1,ON
351, 21:24:48:179.517,77088179.517,39.572,0,0,352,no,-3,1,ON
352, 21:24:48:219.010,77088219.010,39.493,0,0,353,no,-1,0,ON
353, 21:24:48:258.604,77088258.604,39.594,0,0,354,no,0,2,ON
354, 21:24:48:297.924,77088297.924,39.319,0,0,355,no,1,3,ON
355, 21:24:48:338.101,77088338.101,40.177,0,0,356,no,1,3,ON
